Code,Location,District,Registered,Envelopes,Valid,Občanská demokratická strana,Řád národa - Vlastenecká unie,CESTA ODPOVĚDNÉ SPOLEČNOSTI,Česká str.sociálně demokrat.,Radostné Česko,STAROSTOVÉ A NEZÁVISLÍ,Komunistická str.Čech a Moravy,Strana zelených,"ROZUMNÍ-stop migraci,diktát.EU",Strana svobodných občanů,Blok proti islam.-Obran.domova,Občanská demokratická aliance,Česká pirátská strana,Referendum o Evropské unii,TOP 09,ANO 2011,SPR-Republ.str.Čsl. M.Sládka,Křesť.demokr.unie-Čs.str.lid.,Česká strana národně sociální,REALISTÉ,SPORTOVCI,Dělnic.str.sociální spravedl.,Svob.a př.dem.-T.Okamura (SPD),Strana Práv Občanů
595900, Žďár nad Sázavou, Obec: Krásněves,156,"72,56",156,5,0,0,12,0,3,9,1,4,3,0,0,7,0,6,39,0,48,0,0,1,0,18,0
587842, Žďár nad Sázavou, Obec: Křídla,187,"69,52",186,13,1,0,21,0,14,12,0,0,2,0,0,8,0,7,54,0,45,0,0,0,1,8,0
595918, Žďár nad Sázavou, Obec: Křižánky,245,"69,21",244,51,0,0,21,0,12,23,5,0,1,1,0,27,0,16,62,0,9,0,0,0,0,16,0
595926, Žďár nad Sázavou, Obec: Křižanov,866,"57,85",858,77,0,0,61,2,36,71,11,17,5,0,0,80,6,22,229,4,129,0,5,1,5,88,9
595951, Žďár nad Sázavou, Obec: Křoví,306,"63,75",304,24,0,0,28,2,8,47,6,3,11,0,0,24,0,8,64,3,29,0,2,2,0,41,2
595969, Žďár nad Sázavou, Obec: Kuklík,102,"65,81",102,3,0,0,10,0,2,13,1,2,4,0,0,12,0,1,46,0,5,0,0,0,1,2,0
595977, Žďár nad Sázavou, Obec: Kundratice,101,"62,73",100,7,0,0,11,0,1,11,0,3,3,0,0,3,0,2,33,2,16,0,0,0,1,6,1
596001, Žďár nad Sázavou, Obec: Kyjov,28,"75,68",28,0,0,0,10,0,1,6,0,0,0,0,0,3,0,2,2,0,4,0,0,0,0,0,0
596019, Žďár nad Sázavou, Obec: Lavičky,270,"63,53",268,18,0,0,9,1,5,12,3,2,2,0,0,22,0,11,65,2,85,0,1,2,0,25,3
596035, Žďár nad Sázavou, Obec: Lhotka,124,"76,54",124,21,0,0,21,0,3,10,1,4,3,0,0,6,0,3,26,5,12,0,0,0,0,8,1
596051, Žďár nad Sázavou, Obec: Lísek,184,"63,67",182,9,0,0,35,0,5,10,0,0,3,0,1,12,0,3,41,0,46,1,1,0,0,15,0
596060, Žďár nad Sázavou, Obec: Líšná,36,"65,45",35,3,0,0,8,0,2,8,0,3,0,0,0,1,0,0,5,0,2,0,0,0,0,2,1
596086, Žďár nad Sázavou, Obec: Malá Losenice,161,"71,56",160,12,0,0,11,0,13,5,1,1,0,0,0,9,0,4,47,1,39,0,2,1,0,12,2
596094, Žďár nad Sázavou, Obec: Martinice,253,"72,49",252,33,0,0,31,1,6,18,1,0,0,1,0,18,0,16,74,0,35,0,3,0,1,14,0
596108, Žďár nad Sázavou, Obec: Matějov,122,"67,40",122,12,0,0,12,1,2,6,1,0,0,0,0,8,0,13,40,0,17,0,0,0,0,9,1
596116, Žďár nad Sázavou, Obec: Měřín,785,522,522,34,1,0,39,1,12,55,6,2,5,0,0,73,0,20,152,1,73,0,2,0,5,32,5
596116, Žďár nad Sázavou, Obec: Měřín,786,529,529,27,2,0,44,1,10,36,6,6,7,0,2,46,0,14,173,1,84,0,3,2,5,48,8
587516, Žďár nad Sázavou, Obec: Meziříčko,101,"66,45",101,10,1,0,13,0,2,4,0,1,1,0,0,12,0,0,18,0,24,0,0,0,0,15,0
549835, Žďár nad Sázavou, Obec: Milasín,26,"68,42",24,0,0,0,4,0,1,2,0,0,0,0,0,3,0,0,8,0,3,0,0,0,0,1,2
587770, Žďár nad Sázavou, Obec: Milešín,49,"66,22",49,1,0,0,12,0,1,6,0,0,0,0,0,3,0,0,7,0,10,0,0,0,0,9,0
596132, Žďár nad Sázavou, Obec: Mirošov,78,"67,83",78,9,0,0,4,1,4,7,0,0,3,1,0,7,0,3,13,0,9,0,3,0,0,14,0
596141, Žďár nad Sázavou, Obec: Moravec,323,"60,15",322,22,2,0,33,0,8,25,3,3,6,1,0,26,0,11,85,0,63,0,0,0,1,32,1
596159, Žďár nad Sázavou, Obec: Moravecké Pavlovice,31,"75,61",31,1,0,0,5,0,1,1,0,0,1,0,0,5,0,2,6,0,2,0,0,0,2,5,0
596183, Žďár nad Sázavou, Obec: Netín,189,"69,23",188,18,0,1,19,1,5,15,2,3,1,0,0,18,0,20,36,1,32,0,1,0,1,14,0
596205, Žďár nad Sázavou, Obec: Nížkov,638,421,421,38,3,0,30,1,12,57,6,5,1,1,1,34,0,14,102,3,78,1,2,2,0,26,1
596205, Žďár nad Sázavou, Obec: Nížkov,126,96,96,2,0,0,23,0,2,6,0,1,0,0,0,2,0,3,21,0,28,0,0,0,0,7,1
596213, Žďár nad Sázavou, Obec: Nová Ves,103,"73,05",103,6,0,0,12,0,1,18,1,1,3,0,0,1,0,1,32,0,18,0,0,1,0,8,0
596221, Žďár nad Sázavou, Obec: Nová Ves u Nového Města na Moravě,369,"73,51",366,30,0,0,30,0,3,4,1,1,4,0,0,26,0,11,81,0,161,0,0,0,0,12,2
587974, Žďár nad Sázavou, Obec: Nové Dvory,180,"66,67",180,13,0,0,14,1,16,17,3,2,4,0,0,16,0,5,46,0,28,0,3,0,0,11,1
596230, Žďár nad Sázavou, Obec: Nové Město na Moravě,806,523,522,59,0,1,100,0,16,23,3,1,8,0,0,75,1,18,99,1,54,0,2,1,1,41,13
596230, Žďár nad Sázavou, Obec: Nové Město na Moravě,1 098,673,672,83,3,0,85,0,35,30,5,1,4,1,2,77,0,23,175,0,97,0,1,0,0,41,3
596230, Žďár nad Sázavou, Obec: Nové Město na Moravě,804,481,481,45,1,0,86,0,6,44,8,4,9,0,0,46,0,21,134,0,25,0,2,0,1,42,5
596230, Žďár nad Sázavou, Obec: Nové Město na Moravě,944,617,617,84,0,0,100,0,18,32,10,0,6,0,0,76,0,26,152,0,60,0,8,0,0,40,1
596230, Žďár nad Sázavou, Obec: Nové Město na Moravě,861,457,457,43,0,0,74,1,18,37,6,4,2,1,0,40,1,17,133,0,33,0,2,0,4,33,5
596230, Žďár nad Sázavou, Obec: Nové Město na Moravě,858,636,636,112,0,0,79,0,25,41,7,2,9,0,0,64,1,40,156,0,59,0,3,0,1,33,0
596230, Žďár nad Sázavou, Obec: Nové Město na Moravě,828,502,502,40,1,1,86,2,17,48,3,2,9,0,1,45,1,17,125,1,34,0,6,2,2,50,2
596230, Žďár nad Sázavou, Obec: Nové Město na Moravě,374,212,212,19,0,0,35,0,2,17,1,0,0,0,0,14,0,7,65,0,15,0,0,0,1,31,0
596230, Žďár nad Sázavou, Obec: Nové Město na Moravě,294,187,187,17,0,0,12,0,8,16,3,3,8,0,0,16,0,8,63,0,20,0,0,0,0,12,0
596230, Žďár nad Sázavou, Obec: Nové Město na Moravě,212,152,152,18,0,0,29,0,8,9,2,1,0,0,0,7,0,11,36,0,10,0,0,0,3,13,3
596230, Žďár nad Sázavou, Obec: Nové Město na Moravě,183,123,123,16,0,0,14,0,7,7,0,1,1,0,0,11,0,4,36,0,20,0,0,0,0,5,1
596230, Žďár nad Sázavou, Obec: Nové Město na Moravě,339,240,240,12,0,0,32,0,8,22,0,0,2,0,0,20,0,2,71,0,44,0,1,0,1,22,2
596230, Žďár nad Sázavou, Obec: Nové Město na Moravě,140,105,105,1,0,0,12,0,5,10,0,0,0,0,1,15,0,1,14,0,40,0,0,0,0,3,3
596230, Žďár nad Sázavou, Obec: Nové Město na Moravě,170,111,111,0,0,0,16,0,4,15,1,0,0,0,0,11,0,3,26,0,28,0,0,0,0,6,1
596230, Žďár nad Sázavou, Obec: Nové Město na Moravě,206,129,129,7,0,0,16,1,2,6,1,0,1,0,1,8,0,3,26,0,43,0,0,0,0,12,2
596248, Žďár nad Sázavou, Obec: Nové Sady,119,"68,00",118,13,0,1,2,0,8,13,1,2,1,0,0,13,0,2,35,2,12,0,1,0,0,9,3
596256, Žďár nad Sázavou, Obec: Nové Veselí,762,"73,13",751,84,0,0,60,0,29,66,11,4,16,0,0,82,2,55,194,1,90,0,2,2,0,40,13
596264, Žďár nad Sázavou, Obec: Nový Jimramov,45,"77,59",45,2,0,0,2,0,4,5,0,0,1,0,0,4,0,0,13,0,11,0,0,1,0,1,1
596272, Žďár nad Sázavou, Obec: Nyklovice,81,"63,28",81,6,0,0,16,0,0,4,4,3,0,0,0,7,0,2,5,0,23,0,0,1,0,10,0
596281, Žďár nad Sázavou, Obec: Obyčtov,226,"67,46",226,16,0,0,15,0,8,27,2,1,2,0,0,16,0,7,62,0,57,0,0,0,0,12,1
596329, Žďár nad Sázavou, Obec: Ořechov,178,"66,92",177,8,0,0,23,0,3,23,1,5,2,0,1,16,0,3,48,0,24,0,1,0,1,15,3
596337, Žďár nad Sázavou, Obec: Oslavice,383,"69,38",380,32,1,0,40,0,11,21,1,3,7,0,3,32,0,29,94,0,69,0,0,3,1,23,10
511412, Žďár nad Sázavou, Obec: Oslavička,67,"74,44",66,1,0,0,11,0,2,5,0,0,1,0,0,3,0,0,25,0,14,0,0,0,0,4,0
596345, Žďár nad Sázavou, Obec: Osová Bítýška,456,"64,41",452,25,0,0,38,1,8,38,5,3,8,6,0,38,1,9,148,0,76,1,2,0,0,40,5
596353, Žďár nad Sázavou, Obec: Osové,42,"72,41",42,6,0,0,0,0,0,1,1,0,0,0,0,0,0,7,20,0,5,0,0,0,0,2,0
596361, Žďár nad Sázavou, Obec: Ostrov nad Oslavou,508,"66,49",506,54,0,2,40,0,16,44,3,3,5,0,0,56,1,13,151,2,68,0,4,1,3,39,1
596370, Žďár nad Sázavou, Obec: Otín,163,"68,49",163,8,0,0,18,1,6,9,0,1,0,0,0,12,0,7,53,3,31,0,0,0,1,13,0
596388, Žďár nad Sázavou, Obec: Pavlínov,150,"80,21",148,3,0,0,10,0,1,14,0,1,0,0,0,13,0,4,49,1,40,0,0,1,0,10,1
596396, Žďár nad Sázavou, Obec: Pavlov,189,"70,00",189,6,0,0,8,0,7,24,1,0,0,0,0,21,0,5,66,0,41,0,0,0,0,8,2
596418, Žďár nad Sázavou, Obec: Petráveč,120,"63,16",120,12,0,0,11,0,6,12,0,0,1,0,0,16,0,6,24,0,14,0,0,0,0,18,0
549916, Žďár nad Sázavou, Obec: Pikárec,189,"67,99",187,9,0,0,12,1,6,32,1,3,0,1,1,8,0,6,32,0,59,0,2,0,0,12,2
596434, Žďár nad Sázavou, Obec: Písečné,116,"73,89",116,10,1,0,10,0,5,2,0,0,1,0,0,15,0,11,35,2,17,0,0,1,0,4,2
596442, Žďár nad Sázavou, Obec: Počítky,106,"60,57",105,3,1,0,11,0,4,10,1,0,2,0,0,9,0,4,41,0,7,0,0,0,0,8,4
596451, Žďár nad Sázavou, Obec: Poděšín,144,"73,10",140,14,0,0,11,0,5,11,0,5,5,0,0,10,0,1,30,0,29,0,1,0,0,17,1
596469, Žďár nad Sázavou, Obec: Podolí,45,"58,44",45,0,0,0,3,0,7,6,0,2,1,0,0,3,1,0,19,0,2,0,0,0,0,1,0
596477, Žďár nad Sázavou, Obec: Pokojov,66,"51,97",66,2,1,0,5,0,1,4,1,0,3,0,0,7,2,1,20,0,10,0,0,0,0,9,0
596485, Žďár nad Sázavou, Obec: Polnička,432,"66,16",430,84,0,0,58,1,10,47,5,3,6,1,0,45,0,9,94,1,23,2,4,0,0,34,3
596493, Žďár nad Sázavou, Obec: Prosetín,155,94,94,5,1,0,8,0,11,4,2,0,1,0,0,11,0,3,22,0,13,0,0,1,1,9,0
596493, Žďár nad Sázavou, Obec: Prosetín,49,31,31,1,0,0,1,0,1,6,2,1,1,0,0,2,0,1,5,0,5,0,0,0,0,5,0
596493, Žďár nad Sázavou, Obec: Prosetín,112,71,71,9,0,0,8,0,2,4,0,2,0,0,0,5,0,1,15,0,17,0,0,1,0,7,0
596507, Žďár nad Sázavou, Obec: Račice,32,"78,05",32,7,0,0,3,0,1,4,0,0,0,0,0,5,0,1,5,0,4,0,0,0,0,2,0
588059, Žďár nad Sázavou, Obec: Račín,68,"68,69",68,6,0,0,2,0,4,5,0,0,1,0,0,2,0,6,24,1,9,0,0,0,0,3,5
596515, Žďár nad Sázavou, Obec: Radenice,78,"61,90",78,3,0,0,6,0,5,8,1,0,0,0,0,9,1,3,24,2,11,0,0,0,0,5,0
596523, Žďár nad Sázavou, Obec: Radešín,72,"71,29",71,8,0,0,11,0,1,8,5,0,1,0,0,5,0,0,12,0,11,0,1,1,0,7,0
596531, Žďár nad Sázavou, Obec: Radešínská Svratka,310,"65,54",310,16,0,0,30,0,5,26,2,0,4,1,1,51,0,13,65,3,65,0,0,0,3,23,2
549924, Žďár nad Sázavou, Obec: Radkov,100,"69,44",100,9,0,0,14,0,1,10,3,0,0,0,0,2,1,2,37,0,13,0,0,0,0,8,0
596540, Žďár nad Sázavou, Obec: Radňoves,59,"73,75",58,1,0,0,13,0,1,6,0,0,1,0,0,5,0,1,12,0,16,0,0,0,0,2,0
596558, Žďár nad Sázavou, Obec: Radňovice,196,"78,40",192,12,0,0,9,0,3,10,1,2,1,0,0,24,0,10,50,3,52,0,0,0,0,15,0
596566, Žďár nad Sázavou, Obec: Radostín,94,"69,12",94,16,0,0,11,0,3,10,0,0,3,0,0,4,0,4,35,0,2,0,0,0,0,5,1
596574, Žďár nad Sázavou, Obec: Radostín nad Oslavou,499,"70,28",498,19,0,0,41,0,15,36,2,3,4,1,0,26,1,18,124,0,168,0,2,0,0,34,4
587737, Žďár nad Sázavou, Obec: Rodkov,44,"60,27",44,4,0,0,5,0,4,6,0,4,0,0,0,5,0,0,6,0,7,0,0,0,0,3,0
549941, Žďár nad Sázavou, Obec: Rosička,31,"81,58",31,0,0,0,8,2,2,1,0,0,0,0,0,0,0,3,8,0,7,0,0,0,0,0,0
596604, Žďár nad Sázavou, Obec: Rousměrov,61,"64,89",61,5,0,0,6,0,2,9,0,0,0,0,0,1,0,3,15,0,11,0,0,0,1,7,1
596612, Žďár nad Sázavou, Obec: Rovečné,474,290,290,37,0,0,22,0,11,33,3,0,2,0,0,33,0,8,97,0,13,0,2,0,0,27,1
596612, Žďár nad Sázavou, Obec: Rovečné,52,32,32,2,0,0,6,0,0,6,0,0,0,0,0,2,0,0,10,0,4,0,0,0,0,2,0
596639, Žďár nad Sázavou, Obec: Rozseč,56,"69,14",55,2,0,0,6,0,0,8,0,0,0,0,0,5,0,2,20,0,6,0,0,2,0,3,1
596647, Žďár nad Sázavou, Obec: Rozsochy,415,269,269,12,3,1,30,0,13,21,5,0,1,1,0,17,0,6,113,0,32,0,0,1,0,12,1
596647, Žďár nad Sázavou, Obec: Rozsochy,77,44,44,0,0,0,4,0,2,7,0,0,0,0,0,5,0,0,16,0,3,0,0,0,0,7,0
596647, Žďár nad Sázavou, Obec: Rozsochy,75,57,57,6,0,0,2,0,3,2,0,1,1,0,0,0,0,3,22,0,6,0,1,0,0,10,0
596655, Žďár nad Sázavou, Obec: Rožná,425,"67,03",425,25,2,0,67,2,14,40,3,5,6,0,1,33,0,10,140,1,41,0,3,1,0,30,1
596663, Žďár nad Sázavou, Obec: Ruda,183,"58,65",181,9,0,0,13,0,6,13,2,1,3,0,1,15,0,14,36,0,56,0,0,0,0,10,2
596671, Žďár nad Sázavou, Obec: Rudolec,98,"57,31",97,4,0,0,8,0,5,8,1,1,4,1,0,6,0,2,30,0,16,0,0,0,0,8,3
596680, Žďár nad Sázavou, Obec: Řečice,262,"70,05",262,24,1,0,14,0,15,21,1,3,2,0,0,20,0,4,75,1,63,0,0,0,0,17,1
596701, Žďár nad Sázavou, Obec: Sázava,372,"70,86",370,42,1,0,47,0,12,16,9,2,4,0,0,28,2,16,98,0,64,0,0,0,0,28,1
588237, Žďár nad Sázavou, Obec: Sazomín,121,"69,94",120,3,1,0,11,0,2,11,1,0,1,0,0,14,1,1,41,0,22,1,0,1,0,9,0
596710, Žďár nad Sázavou, Obec: Sejřek,102,"74,45",102,10,1,0,7,0,11,4,4,2,2,0,1,2,0,4,23,0,15,0,0,0,0,16,0
596728, Žďár nad Sázavou, Obec: Sirákov,134,"71,66",134,18,0,0,13,2,4,13,1,1,2,0,0,2,0,4,37,1,17,0,3,2,0,14,0
596736, Žďár nad Sázavou, Obec: Sklené,75,"80,65",75,9,0,0,4,0,4,21,0,0,1,0,1,3,0,2,16,0,9,0,0,0,0,2,3
596744, Žďár nad Sázavou, Obec: Sklené nad Oslavou,113,"57,95",111,13,0,1,14,0,5,10,0,1,0,0,0,12,0,2,24,0,5,0,0,0,0,13,11
596752, Žďár nad Sázavou, Obec: Skorotice,59,"53,15",59,11,0,0,4,0,2,12,1,1,1,0,0,2,0,0,8,0,3,0,0,0,3,10,1
596761, Žďár nad Sázavou, Obec: Skřinářov,87,"69,05",85,19,0,0,13,0,1,1,1,0,1,0,0,16,0,1,20,0,7,0,0,0,0,4,1
596787, Žďár nad Sázavou, Obec: Sněžné,397,"64,45",393,63,0,0,35,1,18,38,1,2,3,0,1,36,1,27,106,0,29,0,1,0,2,29,0
596795, Žďár nad Sázavou, Obec: Spělkov,33,"86,84",33,1,0,1,5,0,1,5,0,1,2,0,0,1,0,0,7,0,0,0,0,0,0,9,0
596809, Žďár nad Sázavou, Obec: Strachujov,94,"76,42",93,3,1,0,15,0,4,13,4,2,0,0,1,4,0,7,26,0,7,1,0,0,2,3,0
596817, Žďár nad Sázavou, Obec: Stránecká Zhoř,386,247,246,13,0,0,16,0,5,15,2,3,5,1,0,32,1,15,84,1,20,0,0,0,1,27,5
596817, Žďár nad Sázavou, Obec: Stránecká Zhoř,93,76,76,2,0,0,1,0,0,1,0,0,4,0,0,6,0,5,17,0,31,0,1,0,0,5,3
596825, Žďár nad Sázavou, Obec: Strážek,522,297,297,16,0,0,32,0,7,32,0,1,3,1,0,24,0,10,94,1,51,0,2,0,0,23,0
596825, Žďár nad Sázavou, Obec: Strážek,146,105,105,4,0,0,11,1,1,18,0,0,1,0,0,5,0,1,28,0,22,0,0,0,3,6,1
596825, Žďár nad Sázavou, Obec: Strážek,66,37,37,0,0,0,10,0,0,6,0,1,0,0,0,0,0,0,12,0,5,0,1,0,0,2,0
549886, Žďár nad Sázavou, Obec: Střítež,63,"70,79",63,3,0,0,7,0,3,11,1,0,3,2,0,5,0,1,16,0,8,0,0,0,0,3,0
596833, Žďár nad Sázavou, Obec: Sulkovec,102,"66,67",100,7,0,2,8,1,3,4,3,1,0,0,0,9,0,1,38,0,21,0,0,0,0,2,0
596841, Žďár nad Sázavou, Obec: Světnov,232,"63,39",231,12,0,1,23,0,5,24,3,1,4,0,0,11,0,2,86,1,18,0,5,1,1,30,3
596850, Žďár nad Sázavou, Obec: Sviny,63,"73,26",63,13,0,0,3,0,1,9,0,0,0,0,0,2,0,3,13,0,10,0,0,0,0,8,1
596868, Žďár nad Sázavou, Obec: Svratka,796,"66,61",785,124,1,1,78,1,35,66,4,5,4,0,1,71,1,17,212,1,83,0,1,2,0,74,3
596876, Žďár nad Sázavou, Obec: Škrdlovice,412,"70,91",409,39,1,2,32,0,16,39,6,3,4,0,0,28,0,17,135,0,31,0,0,1,2,48,5
596884, Žďár nad Sázavou, Obec: Štěpánov nad Svratkou,343,"60,71",343,33,1,1,58,0,7,53,1,6,0,1,2,21,0,2,100,1,27,0,3,1,0,24,1
591831, Žďár nad Sázavou, Obec: Tasov,342,"65,39",339,27,1,1,35,1,16,27,10,7,4,1,0,33,1,37,74,0,32,0,1,1,1,24,5
587753, Žďár nad Sázavou, Obec: Tři Studně,101,"82,79",101,16,0,0,9,0,11,2,0,2,0,0,0,10,0,3,22,0,17,0,1,0,0,8,0
549959, Žďár nad Sázavou, Obec: Ubušínek,60,"71,43",58,4,0,1,10,0,9,4,0,1,0,0,0,7,0,5,6,0,8,0,0,0,0,3,0
596906, Žďár nad Sázavou, Obec: Uhřínov,188,"75,50",186,12,1,0,14,1,7,9,1,2,2,2,0,13,0,9,46,0,49,0,0,0,0,16,2
596914, Žďár nad Sázavou, Obec: Ujčov,234,"61,74",234,20,0,0,22,1,10,32,3,2,0,0,1,20,0,10,53,0,47,0,0,1,1,10,1
596922, Žďár nad Sázavou, Obec: Újezd,142,"68,60",141,15,0,1,12,1,7,11,0,1,4,0,0,14,0,4,23,0,37,0,3,0,0,8,0
596931, Žďár nad Sázavou, Obec: Unčín,111,"66,47",111,9,0,0,14,0,3,10,1,3,2,1,0,8,0,4,26,0,9,0,1,0,0,19,1
596949, Žďár nad Sázavou, Obec: Vatín,187,"69,52",187,17,0,0,15,1,3,27,5,1,0,0,0,16,0,9,62,0,23,0,1,0,1,4,2
596957, Žďár nad Sázavou, Obec: Věcov,67,56,56,8,0,0,9,0,1,4,0,0,0,0,0,0,0,5,11,0,11,1,0,0,0,2,4
596957, Žďár nad Sázavou, Obec: Věcov,97,75,75,3,0,0,12,0,1,3,0,0,1,0,0,7,0,10,12,0,19,0,0,1,0,4,2
596957, Žďár nad Sázavou, Obec: Věcov,190,129,128,7,0,0,17,0,6,16,0,1,0,0,0,24,1,2,21,0,22,0,2,0,0,9,0
596957, Žďár nad Sázavou, Obec: Věcov,108,82,82,11,0,0,16,0,1,8,1,0,0,0,0,5,0,3,22,0,9,0,0,0,0,4,0
596957, Žďár nad Sázavou, Obec: Věcov,104,64,64,1,0,0,10,0,2,11,0,0,2,0,0,5,0,1,22,0,2,0,0,0,0,4,2
596965, Žďár nad Sázavou, Obec: Věchnov,188,"67,87",187,9,0,0,23,0,4,16,1,2,6,0,1,15,0,9,59,0,23,0,1,0,4,14,0
596973, Žďár nad Sázavou, Obec: Velká Bíteš,1 061,593,593,60,1,0,60,1,35,51,9,5,13,0,1,53,0,28,132,0,71,1,10,0,0,59,2
596973, Žďár nad Sázavou, Obec: Velká Bíteš,937,640,640,82,1,0,56,2,40,47,10,2,12,1,0,65,2,31,134,0,84,0,7,5,0,55,2
596973, Žďár nad Sázavou, Obec: Velká Bíteš,755,444,444,42,1,0,40,0,13,61,2,5,6,0,0,54,1,13,97,0,61,0,3,1,0,38,4
596973, Žďár nad Sázavou, Obec: Velká Bíteš,662,446,446,51,0,0,52,0,40,41,6,1,5,0,0,49,0,18,102,0,53,0,4,1,0,18,2
596973, Žďár nad Sázavou, Obec: Velká Bíteš,188,130,130,13,0,1,8,0,5,24,2,2,1,1,0,9,0,6,25,0,13,0,0,0,0,15,2
596973, Žďár nad Sázavou, Obec: Velká Bíteš,92,60,60,1,0,0,5,0,1,7,0,4,0,0,0,6,0,1,17,0,9,0,1,0,0,7,1
596973, Žďár nad Sázavou, Obec: Velká Bíteš,126,92,92,7,0,0,9,0,9,12,0,1,1,0,0,7,0,3,18,0,7,0,0,0,0,18,0
596973, Žďár nad Sázavou, Obec: Velká Bíteš,71,48,48,12,0,0,5,0,1,1,2,0,0,0,1,0,0,1,8,0,8,0,0,0,0,8,0
596973, Žďár nad Sázavou, Obec: Velká Bíteš,129,80,80,5,0,0,8,0,4,12,0,0,0,0,1,11,0,2,19,1,3,0,0,0,1,9,3
596981, Žďár nad Sázavou, Obec: Velká Losenice,572,"63,91",569,44,1,0,50,0,15,36,9,2,4,0,0,44,0,19,140,1,130,0,4,3,2,64,1
596990, Žďár nad Sázavou, Obec: Velké Janovice,70,"72,16",70,1,1,0,5,0,5,4,0,3,0,0,0,10,0,5,13,0,18,0,0,0,0,3,2
597007, Žďár nad Sázavou, Obec: Velké Meziříčí,836,546,545,45,0,0,54,0,14,37,4,2,9,3,0,79,0,49,143,0,41,0,1,6,0,46,9
597007, Žďár nad Sázavou, Obec: Velké Meziříčí,812,491,491,34,0,3,41,0,16,26,11,7,8,2,0,60,0,63,111,1,49,0,0,1,0,50,6
597007, Žďár nad Sázavou, Obec: Velké Meziříčí,1 018,659,659,54,0,2,71,1,14,62,8,3,7,3,0,61,1,37,184,4,73,1,1,11,0,50,7
597007, Žďár nad Sázavou, Obec: Velké Meziříčí,1 352,898,898,126,1,0,82,0,17,54,8,5,17,1,0,94,2,74,229,1,82,1,5,2,0,77,15
597007, Žďár nad Sázavou, Obec: Velké Meziříčí,1 218,625,625,63,1,1,52,1,20,48,15,4,5,0,0,87,0,57,146,2,51,0,4,3,1,49,11
597007, Žďár nad Sázavou, Obec: Velké Meziříčí,987,627,627,46,0,0,71,0,8,67,6,7,5,2,0,69,0,29,207,1,30,0,4,2,2,61,9
597007, Žďár nad Sázavou, Obec: Velké Meziříčí,863,572,570,41,1,0,81,1,9,51,5,1,1,2,0,73,0,34,168,1,41,0,3,3,0,30,18
597007, Žďár nad Sázavou, Obec: Velké Meziříčí,964,602,602,57,0,0,51,0,16,54,9,5,8,2,1,60,1,50,182,2,45,2,2,6,0,41,7
597007, Žďár nad Sázavou, Obec: Velké Meziříčí,212,140,140,7,0,0,13,0,8,14,3,1,0,2,0,13,0,8,34,1,18,0,3,0,0,12,3
597007, Žďár nad Sázavou, Obec: Velké Meziříčí,325,227,227,17,0,0,27,1,1,24,1,1,5,0,0,15,1,16,60,0,31,0,2,0,1,21,2
597007, Žďár nad Sázavou, Obec: Velké Meziříčí,492,336,336,24,1,0,31,1,4,28,3,1,5,1,0,29,3,31,85,1,47,0,3,1,0,29,2
597007, Žďár nad Sázavou, Obec: Velké Meziříčí,215,131,131,13,0,0,9,0,1,8,1,0,2,0,0,18,0,9,20,0,34,0,3,0,1,9,3
587893, Žďár nad Sázavou, Obec: Velké Tresné,58,"61,70",58,3,0,0,11,0,2,5,1,0,0,0,0,6,0,3,20,0,1,0,0,0,0,6,0
597015, Žďár nad Sázavou, Obec: Vepřová,247,"75,30",247,10,3,0,26,0,14,17,1,1,6,0,0,13,0,2,81,0,59,0,0,0,1,9,4
597031, Žďár nad Sázavou, Obec: Věstín,66,50,50,12,0,0,2,0,2,7,2,0,0,0,0,5,0,0,11,0,1,0,0,0,0,7,1
597031, Žďár nad Sázavou, Obec: Věstín,69,46,46,5,0,0,4,0,0,4,1,0,0,0,0,2,0,3,11,0,4,0,0,0,0,11,1
597040, Žďár nad Sázavou, Obec: Věžná,131,"72,78",131,5,0,0,11,0,3,17,2,0,2,0,0,12,0,1,42,0,29,0,0,0,1,6,0
597058, Žďár nad Sázavou, Obec: Vídeň,243,"70,43",241,18,0,0,18,1,19,10,1,1,0,1,0,25,1,14,53,0,59,0,1,0,0,17,2
597066, Žďár nad Sázavou, Obec: Vidonín,85,"63,91",83,1,0,0,15,0,2,8,0,1,0,0,0,4,0,2,26,0,16,0,0,0,0,7,1
597074, Žďár nad Sázavou, Obec: Vír,380,"64,41",376,23,1,0,30,1,4,36,6,1,5,0,1,58,0,8,140,0,10,0,1,0,11,39,1
587869, Žďár nad Sázavou, Obec: Vlachovice,108,"82,44",107,4,0,0,8,0,11,12,1,0,0,0,0,9,0,5,33,0,14,0,0,0,0,9,1
597082, Žďár nad Sázavou, Obec: Vlkov,142,"67,94",141,6,0,0,19,0,2,17,2,0,7,0,0,9,0,2,31,0,29,0,4,0,0,12,1
597091, Žďár nad Sázavou, Obec: Vojnův Městec,410,"66,56",408,29,0,0,50,1,21,48,2,4,4,0,2,32,0,6,128,2,25,0,1,0,2,51,0
588334, Žďár nad Sázavou, Obec: Vysoké,95,"68,84",95,7,0,0,9,0,6,14,0,1,0,0,0,8,0,5,22,0,15,0,2,1,0,4,1
597112, Žďár nad Sázavou, Obec: Záblatí,123,"74,55",123,4,0,0,10,0,2,16,1,0,4,0,0,7,0,6,48,0,19,0,0,0,0,5,1
