Code,Location,District,Registered,Envelopes,Valid,Občanská demokratická strana,Řád národa - Vlastenecká unie,CESTA ODPOVĚDNÉ SPOLEČNOSTI,Česká str.sociálně demokrat.,Radostné Česko,STAROSTOVÉ A NEZÁVISLÍ,Komunistická str.Čech a Moravy,Strana zelených,"ROZUMNÍ-stop migraci,diktát.EU",Strana svobodných občanů,Blok proti islam.-Obran.domova,Občanská demokratická aliance,Česká pirátská strana,Referendum o Evropské unii,TOP 09,ANO 2011,Dobrá volba 2016,SPR-Republ.str.Čsl. M.Sládka,Křesť.demokr.unie-Čs.str.lid.,Česká strana národně sociální,REALISTÉ,SPORTOVCI,Dělnic.str.sociální spravedl.,Svob.a př.dem.-T.Okamura (SPD),Strana Práv Občanů
505081, Olomouc, Obec: Senice na Hané,1 127,704,704,48,0,0,67,0,77,82,9,2,8,0,0,52,0,18,172,1,1,67,0,3,6,4,80,4
505081, Olomouc, Obec: Senice na Hané,175,114,114,10,1,0,6,0,7,17,0,0,0,0,0,5,0,2,34,0,0,18,0,0,0,2,11,1
505081, Olomouc, Obec: Senice na Hané,202,124,124,11,1,0,18,0,5,19,0,1,1,0,0,6,0,1,28,0,0,17,0,0,0,0,16,0
552267, Olomouc, Obec: Senička,209,"73,33",205,24,0,0,17,0,4,24,0,0,1,0,1,17,0,3,55,0,0,26,0,0,0,0,32,1
552151, Olomouc, Obec: Skrbeň,573,"61,48",569,47,0,1,37,2,32,51,9,5,3,0,0,55,1,32,143,0,4,49,0,1,2,0,93,2
505111, Olomouc, Obec: Slatinice,1 073,690,686,44,0,1,53,0,21,45,14,4,12,3,1,26,1,26,230,1,0,54,0,2,3,1,90,7
505111, Olomouc, Obec: Slatinice,309,204,204,13,1,1,18,0,7,34,5,1,2,0,0,17,0,2,64,0,0,16,0,1,0,0,20,0
552194, Olomouc, Obec: Slavětín,87,"55,06",87,4,0,0,6,0,2,7,0,2,0,0,1,10,0,1,25,0,1,17,0,0,3,0,8,0
569054, Olomouc, Obec: Strukov,72,"56,69",71,5,0,0,5,0,0,8,1,1,0,4,0,7,1,0,11,0,0,18,0,1,0,0,9,0
547018, Olomouc, Obec: Střeň,313,"65,21",313,23,0,0,43,0,12,39,4,3,3,0,0,27,0,3,77,0,1,34,0,1,0,0,43,0
569771, Olomouc, Obec: Suchonice,99,"68,28",99,5,0,0,6,0,5,15,1,1,0,0,0,4,0,7,21,0,0,20,0,2,1,0,11,0
552429, Olomouc, Obec: Svésedlice,100,"61,73",99,3,0,0,9,0,1,10,0,1,0,0,0,10,0,2,22,0,0,15,0,0,0,0,26,0
552011, Olomouc, Obec: Štarnov,390,"66,90",386,23,0,1,33,1,16,26,1,1,10,1,0,32,0,9,131,0,0,38,0,5,1,0,54,3
505161, Olomouc, Obec: Štěpánov,461,281,279,21,1,1,20,0,8,32,4,1,0,1,2,16,0,5,100,0,1,14,0,2,3,4,40,1
505161, Olomouc, Obec: Štěpánov,957,675,674,39,2,1,58,0,30,62,8,5,6,2,4,75,2,16,217,0,3,49,0,4,0,1,84,2
505161, Olomouc, Obec: Štěpánov,1 058,520,519,43,4,1,30,0,13,41,8,6,8,0,4,52,1,16,151,0,2,38,0,10,1,1,86,2
505161, Olomouc, Obec: Štěpánov,363,231,231,13,2,0,17,0,3,17,0,0,1,0,1,17,0,7,78,0,2,28,0,2,0,0,37,1
505188, Olomouc, Obec: Šternberk,1 138,689,689,75,1,1,42,0,16,35,4,1,6,0,1,71,0,27,234,2,3,54,0,7,0,1,104,0
505188, Olomouc, Obec: Šternberk,963,488,488,55,1,2,40,0,13,31,6,2,10,0,0,30,0,26,170,0,0,6,0,2,1,1,88,1
505188, Olomouc, Obec: Šternberk,904,571,570,43,1,1,61,0,10,55,2,1,11,1,0,48,1,19,177,1,1,37,0,1,0,1,94,0
505188, Olomouc, Obec: Šternberk,1 016,659,658,81,0,0,40,1,19,30,5,5,9,1,0,75,0,11,220,2,0,28,1,6,1,2,114,0
505188, Olomouc, Obec: Šternberk,1 317,815,815,73,0,0,79,2,22,59,10,4,9,2,0,67,0,22,264,0,2,42,1,2,1,1,144,3
505188, Olomouc, Obec: Šternberk,737,478,478,39,0,1,40,0,17,38,1,0,7,0,2,30,0,17,138,2,1,60,0,2,2,0,71,2
505188, Olomouc, Obec: Šternberk,1 851,830,830,106,0,1,53,0,19,47,12,5,12,0,0,89,4,28,236,1,0,42,1,1,6,1,157,1
505188, Olomouc, Obec: Šternberk,1 365,884,884,144,0,1,56,1,39,55,6,5,12,1,1,79,1,21,255,0,0,45,0,9,2,2,141,1
505188, Olomouc, Obec: Šternberk,1 217,728,728,62,0,0,56,2,10,52,12,7,3,0,1,83,0,21,233,0,0,46,0,7,2,3,126,0
505188, Olomouc, Obec: Šternberk,115,64,64,7,0,0,2,0,4,7,1,0,0,0,0,2,0,2,23,0,0,2,0,0,0,0,14,0
505188, Olomouc, Obec: Šternberk,74,46,46,2,0,0,2,0,4,1,0,2,0,0,0,6,0,3,10,0,1,7,0,1,0,0,7,0
505188, Olomouc, Obec: Šternberk,151,81,81,9,0,0,8,0,3,7,1,0,0,0,0,5,0,3,30,0,0,2,0,0,0,0,12,1
505188, Olomouc, Obec: Šternberk,83,58,58,2,0,0,2,0,0,8,0,0,0,0,0,1,0,2,23,0,0,1,0,0,1,0,18,0
505218, Olomouc, Obec: Šumvald,1 120,592,592,58,0,1,44,0,32,45,5,6,8,0,1,31,0,11,203,0,0,36,0,1,1,1,102,0
505218, Olomouc, Obec: Šumvald,260,131,131,9,0,0,7,2,6,20,0,1,3,0,0,5,0,7,47,0,0,3,0,0,0,0,21,0
505269, Olomouc, Obec: Těšetice,567,325,325,42,0,0,14,1,19,15,3,1,3,0,0,28,0,6,103,0,1,38,0,1,1,0,45,2
505269, Olomouc, Obec: Těšetice,167,115,115,14,0,0,6,0,7,6,2,0,3,0,0,10,0,3,30,0,0,15,0,0,1,0,16,0
505269, Olomouc, Obec: Těšetice,287,194,194,16,0,0,11,1,9,8,0,1,8,0,0,14,0,10,48,0,1,33,0,0,1,0,30,1
552089, Olomouc, Obec: Tovéř,339,"70,19",334,40,2,0,11,0,18,18,7,0,2,0,0,42,1,23,109,0,0,25,0,6,0,0,26,4
505293, Olomouc, Obec: Troubelice,1 176,694,694,42,0,1,56,0,45,60,5,6,5,2,0,60,1,21,211,2,1,67,3,2,1,3,92,4
505293, Olomouc, Obec: Troubelice,167,122,122,13,1,0,5,0,7,14,0,0,2,1,0,10,0,7,30,0,0,17,0,0,1,0,13,1
505293, Olomouc, Obec: Troubelice,172,121,121,9,0,0,12,1,7,14,0,1,0,1,0,9,0,7,24,0,0,7,0,0,0,1,28,0
505366, Olomouc, Obec: Tršice,843,518,518,34,0,0,43,1,15,46,3,5,12,0,1,61,0,14,199,0,0,22,1,2,0,2,54,0
505366, Olomouc, Obec: Tršice,108,76,76,6,0,0,8,0,0,9,0,0,1,0,0,8,0,5,19,0,0,14,0,0,0,0,5,1
505366, Olomouc, Obec: Tršice,69,46,46,2,0,0,1,0,2,2,0,1,0,0,0,2,0,0,25,0,0,4,0,1,0,0,6,0
505366, Olomouc, Obec: Tršice,104,56,56,2,0,0,5,0,3,11,1,1,1,0,0,3,0,2,9,0,0,5,0,0,0,0,13,0
505366, Olomouc, Obec: Tršice,109,70,70,14,0,0,3,0,4,2,0,1,1,0,0,5,0,1,27,0,0,2,0,0,0,0,10,0
505366, Olomouc, Obec: Tršice,92,45,45,4,0,0,1,0,2,7,0,0,1,0,0,1,0,0,12,0,0,9,0,1,0,0,7,0
505501, Olomouc, Obec: Újezd,653,"56,15",652,39,0,0,54,0,19,62,3,6,6,2,4,47,2,8,249,1,1,43,0,9,3,1,90,3
505587, Olomouc, Obec: Uničov,557,357,357,56,0,0,20,0,9,25,2,6,4,1,1,37,0,16,134,0,0,7,0,1,0,0,37,0
505587, Olomouc, Obec: Uničov,897,316,316,49,0,1,24,0,7,30,3,6,3,0,1,38,0,13,87,0,0,12,0,0,0,0,38,2
505587, Olomouc, Obec: Uničov,1 010,678,678,107,0,2,37,0,27,38,8,2,4,1,2,73,0,31,217,1,0,47,0,4,0,1,71,1
505587, Olomouc, Obec: Uničov,897,516,516,39,2,0,54,0,12,38,4,3,9,0,1,58,0,20,179,1,0,23,0,5,1,2,59,1
505587, Olomouc, Obec: Uničov,948,482,480,46,0,3,33,0,11,49,5,5,1,1,0,56,0,17,168,0,0,16,0,3,1,1,64,0
505587, Olomouc, Obec: Uničov,746,418,418,35,1,0,53,0,15,48,8,2,1,0,2,32,0,7,134,0,0,14,0,7,3,2,53,1
505587, Olomouc, Obec: Uničov,795,433,433,39,0,0,41,1,5,40,3,5,3,0,1,60,0,10,146,0,3,18,0,1,0,1,54,2
505587, Olomouc, Obec: Uničov,435,260,260,17,0,0,27,1,11,27,3,0,2,1,0,24,0,5,87,0,1,24,0,2,1,0,25,1
505587, Olomouc, Obec: Uničov,714,412,411,37,0,0,31,1,11,60,4,6,2,0,1,39,1,11,125,0,0,18,0,3,1,0,53,2
505587, Olomouc, Obec: Uničov,989,578,576,39,0,2,63,1,22,58,2,2,3,0,1,59,0,26,198,0,0,33,0,0,2,0,61,0
505587, Olomouc, Obec: Uničov,350,225,225,11,0,0,22,0,12,18,1,3,5,0,0,16,0,8,62,0,0,35,0,0,0,0,26,1
505587, Olomouc, Obec: Uničov,177,127,127,9,1,0,6,1,7,19,0,1,4,0,1,8,0,2,43,1,1,4,0,0,0,1,18,0
505587, Olomouc, Obec: Uničov,149,85,85,6,0,0,5,1,3,13,0,2,0,0,0,6,0,7,22,0,0,9,0,0,2,0,7,2
505587, Olomouc, Obec: Uničov,94,44,44,4,0,0,1,0,2,4,0,1,0,0,0,6,0,1,16,0,0,1,0,0,1,0,6,0
505587, Olomouc, Obec: Uničov,245,172,172,28,0,0,7,0,3,24,1,0,2,0,0,12,0,10,67,0,0,4,0,1,1,0,12,0
505587, Olomouc, Obec: Uničov,196,104,104,8,0,1,5,0,2,20,3,1,0,0,0,9,1,3,38,0,0,1,0,0,0,0,11,1
505587, Olomouc, Obec: Uničov,97,51,51,1,0,0,1,0,1,9,0,0,0,0,0,7,0,1,25,0,0,1,0,1,0,0,4,0
505587, Olomouc, Obec: Uničov,114,73,73,5,0,0,11,0,4,3,2,2,4,0,1,8,0,0,21,0,1,5,0,0,0,0,6,0
505587, Olomouc, Obec: Uničov,196,104,104,8,0,1,5,0,2,20,3,1,0,0,0,9,1,3,38,0,0,1,0,0,0,0,11,1
505587, Olomouc, Obec: Uničov,97,51,51,1,0,0,1,0,1,9,0,0,0,0,0,7,0,1,25,0,0,1,0,1,0,0,4,0
505587, Olomouc, Obec: Uničov,114,73,73,5,0,0,11,0,4,3,2,2,4,0,1,8,0,0,21,0,1,5,0,0,0,0,6,0
552364, Olomouc, Obec: Ústín,224,"66,67",221,30,0,0,17,2,8,12,2,3,1,1,0,17,0,8,50,0,0,26,0,3,2,0,39,0
505609, Olomouc, Obec: Velká Bystřice,1 255,785,783,96,0,3,54,1,24,65,9,4,8,1,0,67,0,40,244,1,4,72,1,4,6,2,69,4
505609, Olomouc, Obec: Velká Bystřice,1 333,913,913,99,2,1,51,2,44,51,11,7,12,2,3,96,1,39,257,1,2,97,0,6,0,9,106,6
505650, Olomouc, Obec: Velký Týnec,1 719,1 096,1 094,84,0,0,83,1,44,64,15,8,26,5,5,116,1,38,309,0,8,104,0,10,2,1,154,4
505650, Olomouc, Obec: Velký Týnec,258,194,194,5,0,0,14,0,6,8,2,3,2,1,0,30,0,7,53,0,0,29,0,0,0,0,32,2
505650, Olomouc, Obec: Velký Týnec,216,147,147,21,0,0,10,0,1,9,1,0,3,0,1,11,0,5,60,0,0,7,0,0,0,1,17,0
505668, Olomouc, Obec: Velký Újezd,629,"60,36",624,61,0,1,48,3,23,36,7,7,3,1,1,50,1,27,229,0,0,42,0,0,6,1,76,1
552119, Olomouc, Obec: Věrovany,644,"57,35",638,54,0,1,40,0,18,50,9,0,6,2,0,44,2,12,217,2,0,88,1,3,4,1,83,1
568961, Olomouc, Obec: Vilémov,235,"66,95",235,15,0,0,29,2,16,19,8,1,7,0,0,3,0,3,57,0,1,38,0,3,2,1,30,0
552399, Olomouc, Obec: Želechovice,129,"70,11",128,7,0,0,12,0,3,3,1,0,1,1,0,14,0,2,41,0,3,22,0,2,0,0,16,0
505862, Olomouc, Obec: Žerotín,220,"58,51",219,20,0,0,21,0,6,14,1,4,2,0,0,21,1,5,40,0,1,52,0,3,1,0,27,0
506761, Prostějov, Obec: Alojzov,145,"70,73",144,29,0,0,9,0,5,17,4,1,1,0,0,18,0,5,32,0,0,6,0,0,1,1,15,0
589268, Prostějov, Obec: Bedihošť,527,"63,19",524,51,0,0,28,1,13,123,2,2,14,1,0,34,0,6,140,0,0,26,0,0,0,0,82,1
589276, Prostějov, Obec: Bílovice-Lutotín,294,178,178,11,0,0,20,0,5,22,1,0,2,0,0,16,0,2,58,0,0,10,0,0,0,1,26,0
589276, Prostějov, Obec: Bílovice-Lutotín,137,101,101,2,0,0,12,0,3,18,0,0,2,0,0,14,0,1,25,0,0,12,0,0,0,0,12,0
589284, Prostějov, Obec: Biskupice,132,"55,46",131,14,0,0,9,0,5,24,2,1,1,0,0,10,2,0,34,0,0,10,0,0,0,0,19,0
589292, Prostějov, Obec: Bohuslavice,236,"62,77",236,20,0,0,23,0,3,22,3,4,6,0,1,17,0,4,53,1,1,39,0,0,3,0,36,0
589306, Prostějov, Obec: Bousín,67,"62,62",67,5,0,0,4,0,3,14,0,2,0,0,0,7,0,2,10,0,0,9,0,0,0,0,11,0
589314, Prostějov, Obec: Brodek u Konice,626,408,408,23,0,0,29,0,19,41,3,3,5,0,0,33,1,5,127,0,0,55,1,0,1,0,60,2
589314, Prostějov, Obec: Brodek u Konice,69,52,52,2,0,0,3,0,1,6,0,1,0,0,0,5,0,0,17,0,0,5,0,0,0,0,12,0
589322, Prostějov, Obec: Brodek u Prostějova,1 122,607,606,50,0,0,39,0,20,55,5,4,11,1,2,53,0,21,192,0,1,47,0,1,3,3,96,2
589322, Prostějov, Obec: Brodek u Prostějova,102,49,49,4,0,0,3,0,1,6,0,0,0,0,0,4,0,1,10,0,0,6,2,0,0,1,11,0
589331, Prostějov, Obec: Březsko,111,"62,36",111,9,1,0,9,0,6,3,0,3,1,0,0,10,1,2,36,0,0,17,0,0,0,0,13,0
589349, Prostějov, Obec: Budětsko,208,"62,84",206,6,0,0,24,0,6,22,1,3,2,0,0,7,1,3,58,0,1,32,0,1,2,0,35,2
589357, Prostějov, Obec: Buková,170,"64,39",169,16,0,0,19,0,3,33,2,0,3,0,0,14,0,2,35,1,0,25,0,1,0,0,15,0
589365, Prostějov, Obec: Čehovice,281,"65,96",280,16,0,0,27,0,8,42,5,7,5,0,0,18,0,10,80,0,1,13,0,0,1,3,44,0
589381, Prostějov, Obec: Čechy pod Kosířem,512,"62,90",512,25,1,0,66,1,20,79,7,7,6,0,0,31,2,7,140,0,0,47,0,0,0,3,70,0
589390, Prostějov, Obec: Čelčice,272,"62,24",272,21,0,0,23,1,10,46,5,0,3,0,1,18,0,2,74,0,1,15,0,0,1,1,49,1
589403, Prostějov, Obec: Čelechovice na Hané,830,495,495,43,0,1,37,0,51,63,2,2,0,1,0,29,0,9,143,0,2,23,0,1,0,6,76,0
589403, Prostějov, Obec: Čelechovice na Hané,106,71,71,1,0,0,1,0,5,7,0,1,0,0,0,10,0,2,31,0,0,4,0,0,0,0,8,0
589403, Prostějov, Obec: Čelechovice na Hané,127,83,83,5,0,0,7,0,7,6,0,0,0,0,0,4,0,4,24,0,0,5,0,0,0,0,19,2
589420, Prostějov, Obec: Dětkovice,284,"66,51",281,19,0,0,12,0,6,47,2,4,4,1,0,38,0,2,82,0,0,36,0,2,0,1,25,0
589438, Prostějov, Obec: Dobrochov,172,"63,70",170,13,0,0,14,1,7,13,5,2,3,0,0,13,0,5,51,0,1,17,0,0,0,0,25,0
589446, Prostějov, Obec: Dobromilice,308,"48,97",308,9,0,4,22,0,14,42,1,0,1,0,0,10,0,0,95,1,1,36,2,0,0,0,68,2
589454, Prostějov, Obec: Doloplazy,244,"53,16",244,24,1,0,20,0,5,37,2,0,3,0,0,12,0,0,71,0,0,8,1,1,2,1,56,0
589462, Prostějov, Obec: Drahany,290,"65,46",287,11,0,0,29,0,28,44,2,6,6,0,0,9,0,9,70,0,2,17,0,1,1,1,51,0
558419, Prostějov, Obec: Držovice,748,"65,67",742,78,1,0,42,3,40,45,4,6,5,0,9,60,0,15,275,0,2,38,0,4,1,5,102,7
589489, Prostějov, Obec: Dřevnovice,220,"57,89",219,6,0,0,15,0,4,28,1,1,0,0,0,24,0,2,68,0,0,32,0,0,0,0,38,0
589497, Prostějov, Obec: Dzbel,133,"63,64",133,2,1,0,11,0,5,22,0,1,1,0,0,6,0,0,50,0,0,24,0,0,2,0,8,0
549967, Prostějov, Obec: Hačky,67,"80,72",65,4,0,1,10,1,4,0,0,0,3,0,0,0,1,1,12,0,0,18,0,0,3,0,5,2
589501, Prostějov, Obec: Hluchov,174,"59,59",173,9,0,0,9,0,4,25,5,0,6,0,0,7,0,1,61,0,0,9,0,0,0,1,36,0
589519, Prostějov, Obec: Horní Štěpánov,681,414,414,16,0,0,42,0,10,38,1,3,1,0,1,40,0,5,126,0,0,60,4,0,2,2,60,1
589519, Prostějov, Obec: Horní Štěpánov,68,40,40,0,0,0,14,0,0,10,0,1,0,0,0,1,0,0,4,0,0,4,0,0,0,0,6,0
589527, Prostějov, Obec: Hradčany-Kobeřice,166,99,98,6,0,0,7,0,1,11,1,0,0,0,1,6,0,1,30,0,0,10,0,0,1,1,22,0
589527, Prostějov, Obec: Hradčany-Kobeřice,160,97,97,5,0,0,9,0,4,13,0,0,1,1,0,8,0,0,20,0,0,4,0,0,2,2,27,0
589535, Prostějov, Obec: Hrdibořice,109,"61,24",109,12,0,0,3,0,2,22,1,0,3,0,0,10,0,3,27,0,0,5,0,0,0,0,20,1
589543, Prostějov, Obec: Hrubčice,376,"60,94",374,35,0,0,24,0,14,44,0,4,4,0,0,35,0,9,129,0,0,28,0,0,2,3,41,2
543543, Prostějov, Obec: Hruška,90,"47,12",88,3,0,0,1,0,4,18,0,0,0,0,0,4,0,1,33,0,0,6,0,0,0,1,17,0
589560, Prostějov, Obec: Hvozd,353,231,231,10,1,0,27,0,9,27,1,5,0,0,0,25,0,3,63,0,0,40,0,0,1,0,16,0
589560, Prostějov, Obec: Hvozd,70,39,38,4,0,0,1,0,2,8,0,1,3,0,0,0,0,1,8,0,1,2,0,0,0,0,5,2
589560, Prostějov, Obec: Hvozd,101,70,70,2,0,0,6,0,3,7,1,1,1,0,1,5,0,1,8,0,0,17,1,0,0,0,15,1
589578, Prostějov, Obec: Ivaň,238,"61,03",237,32,0,0,7,0,1,36,1,3,0,0,0,15,0,9,63,0,0,23,0,0,1,0,44,2
589586, Prostějov, Obec: Jesenec,139,"56,50",139,6,2,0,9,0,4,14,0,4,0,0,2,5,0,5,43,0,0,16,0,3,0,2,24,0
589594, Prostějov, Obec: Kladky,140,"48,44",140,7,3,0,17,0,2,17,0,3,2,0,2,9,0,3,30,0,0,24,1,0,1,1,17,1
589608, Prostějov, Obec: Klenovice na Hané,355,"54,28",354,13,2,0,17,1,7,61,1,0,5,1,0,31,0,2,125,1,0,29,0,0,0,0,52,6
589616, Prostějov, Obec: Klopotovice,165,"69,33",165,6,0,0,20,0,5,33,3,0,0,1,1,10,0,1,39,0,0,17,0,1,1,0,27,0
589624, Prostějov, Obec: Konice,945,585,582,33,2,0,76,1,23,69,9,2,3,0,1,47,0,15,95,0,1,78,2,1,0,22,69,3
589624, Prostějov, Obec: Konice,846,493,493,41,1,0,51,0,31,45,1,5,10,0,0,31,1,20,116,0,2,83,0,1,0,1,49,2
589624, Prostějov, Obec: Konice,129,87,87,5,0,0,5,0,5,5,2,1,0,0,0,2,0,0,30,0,0,17,0,1,1,0,13,0
589624, Prostějov, Obec: Konice,150,93,93,7,0,0,13,0,2,10,2,0,0,0,0,1,0,1,17,0,0,14,0,0,1,0,25,0
589624, Prostějov, Obec: Konice,114,70,70,2,0,0,6,1,8,12,0,0,0,0,0,4,0,1,12,0,0,5,0,0,0,0,19,0
589624, Prostějov, Obec: Konice,101,65,65,3,0,0,7,0,0,13,0,0,2,0,0,9,1,2,8,0,0,2,0,0,0,0,18,0
589632, Prostějov, Obec: Kostelec na Hané,1 354,745,745,46,0,0,60,0,33,47,13,3,7,0,3,60,2,38,228,0,0,83,0,1,1,4,110,2
589632, Prostějov, Obec: Kostelec na Hané,948,589,589,51,0,0,70,1,14,39,9,6,3,0,2,52,0,15,161,0,0,53,0,6,3,0,93,4
589641, Prostějov, Obec: Koválovice-Osíčany,152,"65,52",151,4,0,0,14,1,3,25,1,0,3,0,0,5,0,1,33,0,4,30,0,0,0,0,27,0
589659, Prostějov, Obec: Kralice na Hané,807,"64,20",804,96,1,2,53,2,39,57,5,9,4,2,0,69,0,19,250,1,1,60,2,2,1,6,116,7
589667, Prostějov, Obec: Krumsín,284,"61,08",284,22,0,0,30,1,8,34,1,0,0,1,0,22,0,4,64,0,0,52,0,2,0,0,42,1
589675, Prostějov, Obec: Laškov,408,278,278,11,1,0,16,1,9,23,2,0,4,0,0,19,0,9,79,0,0,63,0,3,3,1,32,1
589675, Prostějov, Obec: Laškov,79,57,57,4,0,0,2,0,0,7,1,0,1,0,0,4,0,1,24,0,0,8,0,0,0,0,5,0
589683, Prostějov, Obec: Lešany,196,"61,25",194,22,1,0,10,0,2,17,7,2,5,0,0,11,2,0,69,0,0,16,0,1,1,3,24,1
589691, Prostějov, Obec: Lipová,376,270,270,17,0,0,19,0,6,24,0,1,3,0,0,14,0,6,90,0,0,58,0,0,0,0,32,0
589691, Prostějov, Obec: Lipová,159,116,116,2,0,0,16,0,6,24,0,0,1,0,0,6,0,0,28,0,0,23,0,0,0,0,9,0
589691, Prostějov, Obec: Lipová,80,64,64,5,0,0,4,0,4,3,1,0,0,0,0,1,0,2,14,0,0,21,0,0,0,0,9,0
589705, Prostějov, Obec: Ludmírov,228,98,98,6,0,0,11,0,5,8,0,0,0,0,0,4,0,3,38,0,0,11,0,0,0,1,11,0
589705, Prostějov, Obec: Ludmírov,74,45,45,1,0,0,4,0,2,9,0,0,0,0,0,2,0,0,15,0,0,4,0,0,0,0,8,0
589705, Prostějov, Obec: Ludmírov,67,33,33,3,0,0,4,0,2,8,0,1,3,0,0,2,0,0,7,0,0,2,0,0,0,0,1,0
589705, Prostějov, Obec: Ludmírov,111,63,63,1,0,0,6,0,2,3,0,1,0,0,0,2,0,0,22,0,0,17,0,0,0,0,9,0
589713, Prostějov, Obec: Malé Hradisko,185,"59,87",185,18,0,3,19,0,13,23,3,1,0,0,0,7,0,1,38,0,0,27,0,2,0,0,28,2
589721, Prostějov, Obec: Mořice,226,"53,55",223,8,0,0,20,0,22,39,2,2,1,0,0,9,0,1,66,0,0,13,0,1,0,0,39,0
589730, Prostějov, Obec: Mostkovice,842,"67,47",836,98,1,1,55,0,23,59,7,2,3,0,2,58,0,21,299,1,1,49,0,3,0,4,141,8
589748, Prostějov, Obec: Myslejovice,307,172,172,13,0,0,15,0,3,24,0,2,0,1,0,15,0,2,51,0,0,16,0,0,0,2,28,0
589748, Prostějov, Obec: Myslejovice,107,88,88,2,0,0,9,0,3,18,1,0,0,1,0,22,0,0,18,0,0,0,0,0,1,1,12,0
589748, Prostějov, Obec: Myslejovice,155,111,111,16,0,0,7,0,4,12,1,1,0,0,0,10,0,0,26,0,0,2,0,0,0,0,31,0
589756, Prostějov, Obec: Němčice nad Hanou,663,421,421,25,1,1,49,0,11,48,4,1,2,1,0,19,2,9,132,0,1,24,1,0,2,3,85,0
589756, Prostějov, Obec: Němčice nad Hanou,949,521,521,54,0,3,47,0,12,62,2,5,2,2,1,25,1,15,132,0,1,55,0,6,0,2,91,0
589764, Prostějov, Obec: Nezamyslice,619,"54,30",615,51,2,0,56,0,27,58,4,6,2,1,1,35,1,16,205,0,0,57,1,0,0,3,89,0
589772, Prostějov, Obec: Niva,160,"62,26",160,6,0,0,26,0,7,32,1,1,2,0,0,10,0,0,41,0,0,12,0,0,0,1,21,0
589799, Prostějov, Obec: Obědkovice,95,"45,89",94,3,0,0,6,0,1,17,0,1,2,0,0,1,0,4,30,0,0,5,0,0,0,1,23,0
589802, Prostějov, Obec: Ohrozim,267,"72,16",266,30,0,0,20,1,10,18,0,1,3,1,0,21,0,8,56,0,2,51,0,0,0,3,40,1
589811, Prostějov, Obec: Ochoz,102,"67,11",99,9,0,0,4,0,2,8,0,0,1,0,0,3,0,4,25,0,0,31,0,0,6,1,5,0
589829, Prostějov, Obec: Olšany u Prostějova,1 243,766,766,69,0,0,69,0,16,50,12,9,9,5,0,59,1,19,256,0,3,41,0,10,1,3,124,5
589829, Prostějov, Obec: Olšany u Prostějova,132,78,78,3,0,0,6,0,1,6,3,0,0,0,0,5,0,0,37,0,0,0,0,2,0,0,14,1
589837, Prostějov, Obec: Ondratice,173,"59,86",171,9,0,1,10,0,4,28,0,5,2,0,1,12,0,2,36,0,0,30,0,2,0,0,28,1
589845, Prostějov, Obec: Otaslavice,650,"63,17",647,81,2,0,66,0,9,74,3,4,2,0,4,59,2,16,156,2,0,56,0,2,0,3,106,0
589853, Prostějov, Obec: Otinoves,144,"62,88",143,3,0,0,8,0,3,17,0,0,0,0,0,20,0,5,40,0,0,25,0,0,2,2,18,0
557196, Prostějov, Obec: Pavlovice u Kojetína,135,"58,19",134,4,0,0,12,0,11,21,0,1,1,0,0,6,0,1,44,0,0,12,0,0,1,0,19,1
589870, Prostějov, Obec: Pěnčín,352,"59,26",349,18,2,2,22,1,12,37,2,2,3,0,0,15,0,4,113,1,1,41,0,1,2,1,68,1
589888, Prostějov, Obec: Pivín,382,"67,61",381,19,0,0,13,1,23,24,1,3,5,0,1,20,0,10,118,0,0,64,0,0,1,1,77,0
589896, Prostějov, Obec: Plumlov,674,423,423,51,0,1,35,0,8,32,6,0,5,2,0,41,0,17,108,1,0,40,0,2,2,1,69,1
589896, Prostějov, Obec: Plumlov,715,425,425,43,0,1,36,0,8,47,4,1,4,0,2,43,1,11,114,0,0,35,0,1,0,0,74,0
589896, Prostějov, Obec: Plumlov,245,155,155,15,0,0,18,0,3,11,1,2,0,0,2,20,0,3,42,0,0,12,0,2,0,0,22,0
589896, Prostějov, Obec: Plumlov,179,112,112,8,0,0,8,0,4,8,3,0,0,0,0,10,1,9,22,0,0,17,0,0,1,1,20,0
589896, Prostějov, Obec: Plumlov,121,65,65,3,0,0,3,0,1,4,2,0,2,0,0,4,0,0,26,0,0,6,0,0,0,0,12,0
549983, Prostějov, Obec: Polomí,78,"62,90",78,2,0,0,12,0,3,11,0,1,6,0,0,3,0,2,15,0,0,12,0,2,1,0,8,0
589250, Prostějov, Obec: Prostějov,2 019,438,435,53,1,0,25,0,9,30,8,1,7,1,0,42,0,20,105,0,3,19,0,2,0,1,104,2
589250, Prostějov, Obec: Prostějov,576,328,328,47,0,0,30,0,6,20,5,0,2,1,0,29,0,17,102,0,2,18,0,2,0,4,40,2
589250, Prostějov, Obec: Prostějov,882,465,465,59,0,1,27,0,8,33,8,4,6,0,3,49,1,16,135,0,1,22,0,2,1,3,83,0
589250, Prostějov, Obec: Prostějov,750,407,407,41,0,1,30,0,7,29,11,0,5,0,0,48,0,9,126,0,0,23,1,5,1,0,66,2
589250, Prostějov, Obec: Prostějov,786,477,477,56,1,3,33,1,10,35,10,7,6,2,1,43,0,27,148,2,0,19,0,4,1,2,64,0
589250, Prostějov, Obec: Prostějov,827,550,550,101,0,0,39,0,9,38,4,3,5,2,3,43,0,37,138,1,0,33,0,2,0,0,90,0
