Code,Location,District,Registered,Envelopes,Valid,Občanská demokratická strana,Řád národa - Vlastenecká unie,CESTA ODPOVĚDNÉ SPOLEČNOSTI,Česká str.sociálně demokrat.,Volte Pr.Blok www.cibulka.net,Radostné Česko,STAROSTOVÉ A NEZÁVISLÍ,Komunistická str.Čech a Moravy,Strana zelených,"ROZUMNÍ-stop migraci,diktát.EU",Společ.proti výst.v Prok.údolí,Strana svobodných občanů,Blok proti islam.-Obran.domova,Občanská demokratická aliance,Česká pirátská strana,OBČANÉ 2011-SPRAVEDL. PRO LIDI,Unie H.A.V.E.L.,Referendum o Evropské unii,TOP 09,ANO 2011,Dobrá volba 2016,SPR-Republ.str.Čsl. M.Sládka,Křesť.demokr.unie-Čs.str.lid.,Česká strana národně sociální,REALISTÉ,SPORTOVCI,Dělnic.str.sociální spravedl.,Svob.a př.dem.-T.Okamura (SPD),Strana Práv Občanů
500143,Praha 5, Okrsek: 5079,836,513,513,61,0,1,29,0,0,26,19,18,4,5,10,0,1,93,0,0,0,59,91,0,0,22,0,7,3,2,55,1
500143,Praha 5, Okrsek: 5080,1 087,723,723,138,2,0,31,0,1,53,20,20,1,2,19,0,0,142,0,0,0,110,110,0,0,36,0,5,1,0,29,3
500143,Praha 5, Okrsek: 5081,1 072,775,775,139,2,1,20,0,0,27,32,25,6,7,12,0,1,167,1,0,0,87,138,0,1,41,0,12,2,1,50,3
500143,Praha 5, Okrsek: 5016,517,277,277,58,0,1,9,1,0,15,7,10,0,1,6,0,0,44,0,0,0,44,47,0,0,11,2,2,0,0,14,2
500143,Praha 5, Okrsek: 5017,637,415,415,72,1,0,24,0,0,13,14,18,1,3,10,3,1,98,0,0,0,59,62,0,0,9,0,1,1,0,23,1
500143,Praha 5, Okrsek: 5018,535,363,363,64,2,0,19,0,0,20,15,4,1,0,11,0,0,64,0,0,0,47,60,0,1,23,0,3,0,0,22,3
500143,Praha 5, Okrsek: 5019,533,392,391,69,0,2,16,1,0,24,14,9,1,6,4,0,0,62,0,0,1,55,81,0,0,11,0,5,0,0,26,1
500143,Praha 5, Okrsek: 5020,629,464,464,75,2,0,25,1,0,29,19,21,2,2,10,1,1,75,0,0,0,60,87,0,0,19,0,2,0,2,25,3
500143,Praha 5, Okrsek: 5021,796,491,491,79,1,0,32,0,1,18,15,13,2,0,16,1,1,79,0,0,2,77,70,1,0,29,0,2,0,1,46,1
500143,Praha 5, Okrsek: 5022,633,441,441,71,0,0,25,0,0,18,13,8,3,5,7,0,0,50,0,0,1,78,100,0,0,28,0,4,0,0,29,0
500143,Praha 5, Okrsek: 5023,479,273,273,39,0,0,12,1,0,24,10,8,2,0,7,0,0,48,0,0,0,37,54,0,0,13,0,2,2,0,10,0
500143,Praha 5, Okrsek: 5024,768,579,579,103,0,0,30,0,0,35,19,13,3,0,16,0,2,97,1,0,0,85,97,1,0,34,0,2,0,0,31,1
500143,Praha 5, Okrsek: 5025,788,560,560,99,1,0,21,0,0,36,16,18,2,1,6,0,0,105,0,1,1,75,103,0,0,34,0,8,0,0,29,2
500143,Praha 5, Okrsek: 5026,654,404,404,62,0,0,11,0,0,15,13,16,0,0,12,1,1,78,0,0,0,76,70,0,0,16,0,3,1,1,23,3
500143,Praha 5, Okrsek: 5027,709,535,535,97,0,1,29,1,1,26,15,21,2,0,16,0,2,105,0,0,2,93,57,0,0,30,0,6,1,0,26,4
500143,Praha 5, Okrsek: 5028,545,398,397,80,0,0,16,0,0,12,18,11,0,2,8,0,0,65,0,0,0,66,80,0,0,15,0,2,0,2,17,1
500143,Praha 5, Okrsek: 5029,740,511,511,117,0,1,26,0,0,29,16,7,0,0,9,0,1,90,0,0,0,87,65,0,0,29,0,11,0,1,19,2
500143,Praha 5, Okrsek: 5030,512,336,336,57,0,1,19,0,0,17,15,15,0,0,4,0,0,49,0,0,0,56,57,0,0,19,0,4,3,0,19,0
500143,Praha 5, Okrsek: 5031,517,300,300,48,0,0,21,0,0,19,12,7,2,0,4,1,1,47,0,0,1,46,51,0,1,13,0,2,0,1,19,1
500143,Praha 5, Okrsek: 5032,409,205,205,23,1,0,14,0,0,7,6,7,1,1,5,1,0,53,0,0,0,29,40,0,0,4,0,2,0,1,10,0
500143,Praha 5, Okrsek: 5033,689,421,420,78,1,0,19,0,0,13,6,19,0,0,13,0,0,93,0,0,0,76,53,0,0,21,0,2,0,0,22,3
500143,Praha 5, Okrsek: 5034,647,309,309,58,1,0,12,0,0,10,11,9,1,0,5,0,1,63,0,0,0,65,34,0,0,10,0,4,0,0,22,1
500143,Praha 5, Okrsek: 5035,873,678,676,115,0,0,23,0,0,43,18,6,0,1,11,2,1,105,0,0,2,155,118,0,0,37,0,11,1,0,21,3
500143,Praha 5, Okrsek: 5036,704,560,560,97,0,0,20,1,0,38,10,13,1,0,9,0,0,94,0,0,0,118,82,0,0,47,0,7,1,0,16,3
500143,Praha 5, Okrsek: 5037,1 000,745,743,152,0,2,25,0,0,64,22,14,0,0,21,0,1,99,0,0,0,123,133,0,0,42,0,7,2,0,36,0
500143,Praha 5, Okrsek: 5038,467,359,359,65,0,0,24,0,0,8,13,2,0,0,9,2,1,43,1,0,0,82,58,0,0,38,0,4,0,0,7,1
500143,Praha 5, Okrsek: 5039,448,317,317,54,0,0,15,1,0,16,6,2,0,0,6,0,0,60,0,0,0,47,58,2,0,26,0,2,0,0,21,0
500143,Praha 5, Okrsek: 5040,496,261,261,42,1,0,15,0,0,9,6,5,0,0,6,1,2,58,0,1,0,32,47,0,0,21,0,0,1,1,9,3
500143,Praha 5, Okrsek: 5041,577,367,367,56,1,0,30,0,0,21,13,11,3,0,7,0,1,61,0,0,0,53,59,0,0,22,0,4,0,0,20,1
500143,Praha 5, Okrsek: 5042,454,239,239,37,0,0,17,1,0,14,2,4,2,0,4,0,1,50,0,0,0,30,48,0,0,6,0,0,0,0,23,0
500143,Praha 5, Okrsek: 5043,657,479,479,76,0,0,22,0,0,22,18,22,0,0,8,0,0,90,0,0,0,89,79,2,0,25,0,1,0,0,18,1
500143,Praha 5, Okrsek: 5044,1 080,809,807,135,1,0,39,0,1,52,42,16,5,1,17,1,1,107,0,0,0,114,155,0,0,45,0,7,4,0,55,2
500143,Praha 5, Okrsek: 5045,740,516,516,80,1,0,27,0,0,39,32,5,4,2,11,0,1,80,0,0,0,60,106,0,2,25,0,8,0,0,29,2
500143,Praha 5, Okrsek: 5046,933,671,669,112,0,1,39,1,1,42,36,16,6,1,12,0,2,102,0,0,0,92,137,0,0,33,0,1,3,0,30,2
500143,Praha 5, Okrsek: 5047,819,631,623,105,1,1,38,1,2,31,23,10,1,1,11,0,1,129,1,0,0,74,109,1,2,38,1,5,0,0,30,1
500143,Praha 5, Okrsek: 5048,770,469,469,58,1,0,23,0,0,21,28,16,2,1,11,0,0,84,0,0,0,64,95,0,0,27,0,5,3,2,27,1
500143,Praha 5, Okrsek: 5049,672,400,400,61,2,0,18,0,0,12,13,13,4,0,6,1,4,68,1,1,1,52,75,0,0,19,0,3,3,1,33,4
500143,Praha 5, Okrsek: 5050,814,419,419,62,0,2,10,0,0,29,12,16,1,0,13,0,0,81,0,1,0,57,77,1,1,15,1,3,0,0,32,1
500143,Praha 5, Okrsek: 5051,688,496,496,60,0,0,26,0,0,42,12,10,0,1,17,0,4,89,0,0,0,86,79,0,3,22,0,2,2,0,36,3
500143,Praha 5, Okrsek: 5052,661,482,482,79,0,0,13,0,0,45,14,17,0,1,9,1,0,94,0,0,2,84,57,0,0,39,1,3,0,0,23,0
500143,Praha 5, Okrsek: 5053,1 011,755,755,122,1,0,25,0,0,55,20,20,1,0,16,0,1,156,0,0,3,115,134,0,2,46,0,7,1,0,29,1
500143,Praha 5, Okrsek: 5054,869,660,659,97,3,0,32,0,0,39,29,16,2,1,9,0,2,119,1,0,0,121,108,1,0,38,0,8,0,1,27,2
500143,Praha 5, Okrsek: 5055,770,490,490,99,0,1,24,0,0,22,15,12,0,0,15,1,1,76,0,0,0,70,82,1,0,22,0,8,0,0,40,1
500143,Praha 5, Okrsek: 5056,423,268,268,40,0,0,18,0,0,6,14,7,2,1,5,1,0,53,0,0,1,30,46,0,0,13,0,3,0,0,24,2
500143,Praha 5, Okrsek: 5057,520,275,274,58,0,0,14,1,0,12,3,9,2,1,3,0,2,44,0,0,0,41,51,0,2,12,0,0,4,0,12,0
500143,Praha 5, Okrsek: 5058,755,562,562,106,0,3,32,0,0,27,26,8,0,0,12,0,1,104,0,0,0,81,115,1,0,18,0,4,1,0,19,3
500143,Praha 5, Okrsek: 5059,717,549,549,89,0,0,22,1,0,29,27,20,1,2,8,0,0,80,0,0,1,64,131,0,0,30,0,4,0,0,34,2
500143,Praha 5, Okrsek: 5060,769,603,603,94,0,1,28,0,0,34,15,15,4,1,13,0,2,131,0,0,0,85,120,0,0,32,0,10,0,0,12,2
500143,Praha 5, Okrsek: 5061,1 036,766,765,139,3,0,39,0,0,42,24,26,4,1,15,2,0,127,0,0,0,118,122,0,0,55,0,8,1,0,33,2
500143,Praha 5, Okrsek: 5062,1 259,980,980,196,0,0,35,0,0,69,19,15,0,2,26,4,1,170,0,1,1,201,166,0,2,45,0,2,0,0,22,0
500143,Praha 5, Okrsek: 5063,820,609,609,113,0,0,27,0,0,26,20,15,1,5,13,1,1,87,0,0,0,108,130,0,0,26,0,6,3,0,23,2
500143,Praha 5, Okrsek: 5064,393,271,271,49,1,1,8,0,1,13,7,7,2,2,6,0,1,56,1,0,0,32,53,0,1,14,0,0,1,0,12,3
500143,Praha 5, Okrsek: 5065,1 025,769,769,156,0,0,33,3,1,36,22,25,3,12,12,0,1,118,1,0,0,119,124,0,1,54,2,2,0,2,38,2
500143,Praha 5, Okrsek: 5066,1 340,947,944,174,1,0,36,1,0,60,26,16,2,4,26,0,2,179,0,0,1,175,131,1,0,43,1,11,1,0,50,1
500143,Praha 5, Okrsek: 5067,597,451,451,73,0,0,20,0,0,13,13,10,0,8,14,0,1,75,0,0,0,66,98,0,0,27,0,4,0,2,21,1
500143,Praha 5, Okrsek: 5068,804,555,554,88,0,0,41,0,0,28,19,2,3,5,10,0,1,125,0,0,0,58,101,0,0,28,0,4,0,0,40,0
500143,Praha 5, Okrsek: 5069,794,551,551,58,0,0,42,2,0,32,47,12,3,1,15,0,0,93,1,0,0,54,120,0,1,25,0,7,0,0,34,0
500143,Praha 5, Okrsek: 5070,1 004,706,700,115,0,0,53,0,0,41,38,9,2,4,9,0,0,137,0,0,1,101,112,0,0,28,0,3,0,0,42,2
500143,Praha 5, Okrsek: 5071,847,561,561,64,1,0,44,0,0,29,45,17,3,2,10,1,0,97,0,0,0,59,115,0,0,28,0,5,1,1,31,4
500143,Praha 5, Okrsek: 5072,905,624,624,97,1,2,30,2,0,23,29,12,2,3,9,0,1,135,0,0,0,66,115,0,0,39,0,10,1,1,36,5
500143,Praha 5, Okrsek: 5073,799,555,555,79,0,0,45,3,0,38,24,27,4,5,10,1,0,91,0,0,2,62,92,0,1,28,0,10,1,0,27,5
500143,Praha 5, Okrsek: 5074,1 044,784,783,107,0,0,43,0,1,60,18,14,6,6,17,1,2,156,2,0,1,102,128,0,2,53,0,11,0,0,49,1
500143,Praha 5, Okrsek: 5075,945,587,587,96,0,0,36,0,0,31,24,17,3,3,13,1,0,105,0,0,0,46,139,0,1,26,0,8,1,0,32,0
500143,Praha 5, Okrsek: 5076,991,722,722,121,1,0,49,0,1,45,31,20,3,0,15,0,1,133,0,1,0,92,101,0,0,44,1,8,0,1,48,2
500143,Praha 5, Okrsek: 5077,905,637,637,80,1,0,33,0,0,30,33,11,2,6,21,1,1,131,0,0,0,67,132,0,0,27,1,9,3,1,37,4
500143,Praha 5, Okrsek: 5078,892,606,606,82,1,0,32,1,0,33,23,18,5,3,13,0,0,126,0,0,0,77,125,0,4,20,0,6,2,0,30,1
500143,Praha 5, Okrsek: 5079,836,513,513,61,0,1,29,0,0,26,19,18,4,5,10,0,1,93,0,0,0,59,91,0,0,22,0,7,3,2,55,1
500143,Praha 5, Okrsek: 5080,1 087,723,723,138,2,0,31,0,1,53,20,20,1,2,19,0,0,142,0,0,0,110,110,0,0,36,0,5,1,0,29,3
500143,Praha 5, Okrsek: 5081,1 072,775,775,139,2,1,20,0,0,27,32,25,6,7,12,0,1,167,1,0,0,87,138,0,1,41,0,12,2,1,50,3
500143,Praha 5, Okrsek: 5031,517,300,300,48,0,0,21,0,0,19,12,7,2,0,4,1,1,47,0,0,1,46,51,0,1,13,0,2,0,1,19,1
500143,Praha 5, Okrsek: 5032,409,205,205,23,1,0,14,0,0,7,6,7,1,1,5,1,0,53,0,0,0,29,40,0,0,4,0,2,0,1,10,0
500143,Praha 5, Okrsek: 5033,689,421,420,78,1,0,19,0,0,13,6,19,0,0,13,0,0,93,0,0,0,76,53,0,0,21,0,2,0,0,22,3
500143,Praha 5, Okrsek: 5034,647,309,309,58,1,0,12,0,0,10,11,9,1,0,5,0,1,63,0,0,0,65,34,0,0,10,0,4,0,0,22,1
500143,Praha 5, Okrsek: 5035,873,678,676,115,0,0,23,0,0,43,18,6,0,1,11,2,1,105,0,0,2,155,118,0,0,37,0,11,1,0,21,3
500143,Praha 5, Okrsek: 5036,704,560,560,97,0,0,20,1,0,38,10,13,1,0,9,0,0,94,0,0,0,118,82,0,0,47,0,7,1,0,16,3
500143,Praha 5, Okrsek: 5037,1 000,745,743,152,0,2,25,0,0,64,22,14,0,0,21,0,1,99,0,0,0,123,133,0,0,42,0,7,2,0,36,0
500143,Praha 5, Okrsek: 5038,467,359,359,65,0,0,24,0,0,8,13,2,0,0,9,2,1,43,1,0,0,82,58,0,0,38,0,4,0,0,7,1
500143,Praha 5, Okrsek: 5039,448,317,317,54,0,0,15,1,0,16,6,2,0,0,6,0,0,60,0,0,0,47,58,2,0,26,0,2,0,0,21,0
500143,Praha 5, Okrsek: 5040,496,261,261,42,1,0,15,0,0,9,6,5,0,0,6,1,2,58,0,1,0,32,47,0,0,21,0,0,1,1,9,3
500143,Praha 5, Okrsek: 5041,577,367,367,56,1,0,30,0,0,21,13,11,3,0,7,0,1,61,0,0,0,53,59,0,0,22,0,4,0,0,20,1
500143,Praha 5, Okrsek: 5042,454,239,239,37,0,0,17,1,0,14,2,4,2,0,4,0,1,50,0,0,0,30,48,0,0,6,0,0,0,0,23,0
500143,Praha 5, Okrsek: 5043,657,479,479,76,0,0,22,0,0,22,18,22,0,0,8,0,0,90,0,0,0,89,79,2,0,25,0,1,0,0,18,1
500143,Praha 5, Okrsek: 5044,1 080,809,807,135,1,0,39,0,1,52,42,16,5,1,17,1,1,107,0,0,0,114,155,0,0,45,0,7,4,0,55,2
500143,Praha 5, Okrsek: 5045,740,516,516,80,1,0,27,0,0,39,32,5,4,2,11,0,1,80,0,0,0,60,106,0,2,25,0,8,0,0,29,2
500143,Praha 5, Okrsek: 5046,933,671,669,112,0,1,39,1,1,42,36,16,6,1,12,0,2,102,0,0,0,92,137,0,0,33,0,1,3,0,30,2
500143,Praha 5, Okrsek: 5047,819,631,623,105,1,1,38,1,2,31,23,10,1,1,11,0,1,129,1,0,0,74,109,1,2,38,1,5,0,0,30,1
500143,Praha 5, Okrsek: 5048,770,469,469,58,1,0,23,0,0,21,28,16,2,1,11,0,0,84,0,0,0,64,95,0,0,27,0,5,3,2,27,1
500143,Praha 5, Okrsek: 5049,672,400,400,61,2,0,18,0,0,12,13,13,4,0,6,1,4,68,1,1,1,52,75,0,0,19,0,3,3,1,33,4
500143,Praha 5, Okrsek: 5050,814,419,419,62,0,2,10,0,0,29,12,16,1,0,13,0,0,81,0,1,0,57,77,1,1,15,1,3,0,0,32,1
500143,Praha 5, Okrsek: 5051,688,496,496,60,0,0,26,0,0,42,12,10,0,1,17,0,4,89,0,0,0,86,79,0,3,22,0,2,2,0,36,3
500143,Praha 5, Okrsek: 5052,661,482,482,79,0,0,13,0,0,45,14,17,0,1,9,1,0,94,0,0,2,84,57,0,0,39,1,3,0,0,23,0
500143,Praha 5, Okrsek: 5053,1 011,755,755,122,1,0,25,0,0,55,20,20,1,0,16,0,1,156,0,0,3,115,134,0,2,46,0,7,1,0,29,1
500143,Praha 5, Okrsek: 5054,869,660,659,97,3,0,32,0,0,39,29,16,2,1,9,0,2,119,1,0,0,121,108,1,0,38,0,8,0,1,27,2
500143,Praha 5, Okrsek: 5055,770,490,490,99,0,1,24,0,0,22,15,12,0,0,15,1,1,76,0,0,0,70,82,1,0,22,0,8,0,0,40,1
500143,Praha 5, Okrsek: 5056,423,268,268,40,0,0,18,0,0,6,14,7,2,1,5,1,0,53,0,0,1,30,46,0,0,13,0,3,0,0,24,2
500143,Praha 5, Okrsek: 5057,520,275,274,58,0,0,14,1,0,12,3,9,2,1,3,0,2,44,0,0,0,41,51,0,2,12,0,0,4,0,12,0
500143,Praha 5, Okrsek: 5058,755,562,562,106,0,3,32,0,0,27,26,8,0,0,12,0,1,104,0,0,0,81,115,1,0,18,0,4,1,0,19,3
500143,Praha 5, Okrsek: 5059,717,549,549,89,0,0,22,1,0,29,27,20,1,2,8,0,0,80,0,0,1,64,131,0,0,30,0,4,0,0,34,2
500143,Praha 5, Okrsek: 5060,769,603,603,94,0,1,28,0,0,34,15,15,4,1,13,0,2,131,0,0,0,85,120,0,0,32,0,10,0,0,12,2
500143,Praha 5, Okrsek: 5061,1 036,766,765,139,3,0,39,0,0,42,24,26,4,1,15,2,0,127,0,0,0,118,122,0,0,55,0,8,1,0,33,2
500143,Praha 5, Okrsek: 5062,1 259,980,980,196,0,0,35,0,0,69,19,15,0,2,26,4,1,170,0,1,1,201,166,0,2,45,0,2,0,0,22,0
500143,Praha 5, Okrsek: 5063,820,609,609,113,0,0,27,0,0,26,20,15,1,5,13,1,1,87,0,0,0,108,130,0,0,26,0,6,3,0,23,2
500143,Praha 5, Okrsek: 5064,393,271,271,49,1,1,8,0,1,13,7,7,2,2,6,0,1,56,1,0,0,32,53,0,1,14,0,0,1,0,12,3
500143,Praha 5, Okrsek: 5065,1 025,769,769,156,0,0,33,3,1,36,22,25,3,12,12,0,1,118,1,0,0,119,124,0,1,54,2,2,0,2,38,2
500143,Praha 5, Okrsek: 5066,1 340,947,944,174,1,0,36,1,0,60,26,16,2,4,26,0,2,179,0,0,1,175,131,1,0,43,1,11,1,0,50,1
500143,Praha 5, Okrsek: 5067,597,451,451,73,0,0,20,0,0,13,13,10,0,8,14,0,1,75,0,0,0,66,98,0,0,27,0,4,0,2,21,1
500143,Praha 5, Okrsek: 5068,804,555,554,88,0,0,41,0,0,28,19,2,3,5,10,0,1,125,0,0,0,58,101,0,0,28,0,4,0,0,40,0
500143,Praha 5, Okrsek: 5069,794,551,551,58,0,0,42,2,0,32,47,12,3,1,15,0,0,93,1,0,0,54,120,0,1,25,0,7,0,0,34,0
500143,Praha 5, Okrsek: 5070,1 004,706,700,115,0,0,53,0,0,41,38,9,2,4,9,0,0,137,0,0,1,101,112,0,0,28,0,3,0,0,42,2
500143,Praha 5, Okrsek: 5071,847,561,561,64,1,0,44,0,0,29,45,17,3,2,10,1,0,97,0,0,0,59,115,0,0,28,0,5,1,1,31,4
500143,Praha 5, Okrsek: 5072,905,624,624,97,1,2,30,2,0,23,29,12,2,3,9,0,1,135,0,0,0,66,115,0,0,39,0,10,1,1,36,5
500143,Praha 5, Okrsek: 5073,799,555,555,79,0,0,45,3,0,38,24,27,4,5,10,1,0,91,0,0,2,62,92,0,1,28,0,10,1,0,27,5
500143,Praha 5, Okrsek: 5074,1 044,784,783,107,0,0,43,0,1,60,18,14,6,6,17,1,2,156,2,0,1,102,128,0,2,53,0,11,0,0,49,1
500143,Praha 5, Okrsek: 5075,945,587,587,96,0,0,36,0,0,31,24,17,3,3,13,1,0,105,0,0,0,46,139,0,1,26,0,8,1,0,32,0
500143,Praha 5, Okrsek: 5076,991,722,722,121,1,0,49,0,1,45,31,20,3,0,15,0,1,133,0,1,0,92,101,0,0,44,1,8,0,1,48,2
500143,Praha 5, Okrsek: 5077,905,637,637,80,1,0,33,0,0,30,33,11,2,6,21,1,1,131,0,0,0,67,132,0,0,27,1,9,3,1,37,4
500143,Praha 5, Okrsek: 5078,892,606,606,82,1,0,32,1,0,33,23,18,5,3,13,0,0,126,0,0,0,77,125,0,4,20,0,6,2,0,30,1
500143,Praha 5, Okrsek: 5079,836,513,513,61,0,1,29,0,0,26,19,18,4,5,10,0,1,93,0,0,0,59,91,0,0,22,0,7,3,2,55,1
500143,Praha 5, Okrsek: 5080,1 087,723,723,138,2,0,31,0,1,53,20,20,1,2,19,0,0,142,0,0,0,110,110,0,0,36,0,5,1,0,29,3
500143,Praha 5, Okrsek: 5081,1 072,775,775,139,2,1,20,0,0,27,32,25,6,7,12,0,1,167,1,0,0,87,138,0,1,41,0,12,2,1,50,3
500143,Praha 5, Okrsek: 5046,933,671,669,112,0,1,39,1,1,42,36,16,6,1,12,0,2,102,0,0,0,92,137,0,0,33,0,1,3,0,30,2
500143,Praha 5, Okrsek: 5047,819,631,623,105,1,1,38,1,2,31,23,10,1,1,11,0,1,129,1,0,0,74,109,1,2,38,1,5,0,0,30,1
500143,Praha 5, Okrsek: 5048,770,469,469,58,1,0,23,0,0,21,28,16,2,1,11,0,0,84,0,0,0,64,95,0,0,27,0,5,3,2,27,1
500143,Praha 5, Okrsek: 5049,672,400,400,61,2,0,18,0,0,12,13,13,4,0,6,1,4,68,1,1,1,52,75,0,0,19,0,3,3,1,33,4
500143,Praha 5, Okrsek: 5050,814,419,419,62,0,2,10,0,0,29,12,16,1,0,13,0,0,81,0,1,0,57,77,1,1,15,1,3,0,0,32,1
500143,Praha 5, Okrsek: 5051,688,496,496,60,0,0,26,0,0,42,12,10,0,1,17,0,4,89,0,0,0,86,79,0,3,22,0,2,2,0,36,3
500143,Praha 5, Okrsek: 5052,661,482,482,79,0,0,13,0,0,45,14,17,0,1,9,1,0,94,0,0,2,84,57,0,0,39,1,3,0,0,23,0
500143,Praha 5, Okrsek: 5053,1 011,755,755,122,1,0,25,0,0,55,20,20,1,0,16,0,1,156,0,0,3,115,134,0,2,46,0,7,1,0,29,1
500143,Praha 5, Okrsek: 5054,869,660,659,97,3,0,32,0,0,39,29,16,2,1,9,0,2,119,1,0,0,121,108,1,0,38,0,8,0,1,27,2
500143,Praha 5, Okrsek: 5055,770,490,490,99,0,1,24,0,0,22,15,12,0,0,15,1,1,76,0,0,0,70,82,1,0,22,0,8,0,0,40,1
