Code,Location,District,Registered,Envelopes,Valid,Občanská demokratická strana,Řád národa - Vlastenecká unie,CESTA ODPOVĚDNÉ SPOLEČNOSTI,Česká str.sociálně demokrat.,STAROSTOVÉ A NEZÁVISLÍ,Komunistická str.Čech a Moravy,Strana zelených,"ROZUMNÍ-stop migraci,diktát.EU",Strana svobodných občanů,Blok proti islam.-Obran.domova,Občanská demokratická aliance,Česká pirátská strana,Referendum o Evropské unii,TOP 09,ANO 2011,Dobrá volba 2016,SPR-Republ.str.Čsl. M.Sládka,Křesť.demokr.unie-Čs.str.lid.,Česká strana národně sociální,REALISTÉ,SPORTOVCI,Dělnic.str.sociální spravedl.,Svob.a př.dem.-T.Okamura (SPD),Strana Práv Občanů
566624, Louny, Obec: Postoloprty,96,51,51,2,0,0,3,3,3,0,0,1,0,1,3,0,3,22,0,0,0,0,0,0,0,10,0
566624, Louny, Obec: Postoloprty,63,36,36,4,0,0,2,1,4,0,0,0,0,0,2,0,0,16,0,0,0,0,1,0,0,6,0
566624, Louny, Obec: Postoloprty,115,45,45,7,0,0,0,1,1,0,1,0,0,0,3,0,0,24,0,1,1,0,0,0,0,6,0
566624, Louny, Obec: Postoloprty,116,49,49,1,0,0,4,0,8,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,14,0
566624, Louny, Obec: Postoloprty,54,37,37,1,0,0,2,2,5,0,0,0,0,0,3,0,0,16,0,0,0,0,0,0,0,7,0
566624, Louny, Obec: Postoloprty,79,25,25,0,0,0,3,1,6,0,0,0,0,0,3,0,2,8,0,0,0,0,0,0,0,2,0
566624, Louny, Obec: Postoloprty,95,42,42,1,0,1,3,1,6,0,0,0,0,0,4,0,1,18,0,0,0,0,0,0,0,7,0
566624, Louny, Obec: Postoloprty,129,50,50,1,0,0,2,0,4,0,0,0,0,0,6,0,2,24,0,1,1,0,1,0,1,7,0
566659, Louny, Obec: Raná,133,"66,17",133,14,0,0,8,3,16,0,1,4,0,0,9,0,5,52,0,0,2,0,1,0,2,16,0
566667, Louny, Obec: Ročov,398,272,272,31,1,0,55,4,28,5,6,1,0,0,15,0,4,85,1,0,6,0,1,0,2,26,0
566667, Louny, Obec: Ročov,43,25,25,9,0,0,6,0,2,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,1,0
566667, Louny, Obec: Ročov,36,29,29,1,0,0,9,0,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0
566713, Louny, Obec: Slavětín,258,"59,45",255,31,0,0,13,5,31,2,1,2,0,1,25,0,11,95,0,1,7,0,1,0,2,26,1
566721, Louny, Obec: Smolnice,206,"59,88",205,31,1,0,11,8,24,5,0,1,0,0,13,1,6,83,0,0,3,0,1,1,0,16,0
543128, Louny, Obec: Staňkovice,413,"53,92",412,20,0,0,23,9,50,3,3,9,0,0,22,0,11,165,0,10,2,1,2,2,0,79,1
566829, Louny, Obec: Toužetín,123,"50,41",121,7,0,0,5,4,21,3,2,1,0,0,11,0,3,46,0,0,3,0,0,2,0,13,0
566853, Louny, Obec: Tuchořice,396,219,219,13,1,1,9,8,25,2,3,4,0,0,11,0,2,106,0,1,3,0,1,2,1,21,2
566853, Louny, Obec: Tuchořice,85,69,69,2,0,0,4,0,9,1,0,0,0,0,5,0,0,37,1,0,1,0,0,0,0,9,0
566853, Louny, Obec: Tuchořice,80,47,47,0,0,0,4,3,6,0,0,1,0,0,4,0,1,20,0,0,3,0,0,0,0,5,0
546178, Louny, Obec: Úherce,37,"56,92",36,3,0,0,5,1,5,0,1,1,0,0,1,0,0,11,0,0,2,0,0,0,0,5,1
566870, Louny, Obec: Velemyšleves,107,"41,00",107,3,0,0,5,2,11,2,4,0,1,0,5,0,4,35,0,2,2,0,0,0,0,30,1
566896, Louny, Obec: Veltěže,150,"46,58",149,6,0,0,14,2,15,2,3,2,0,0,4,1,6,59,0,1,18,0,0,1,2,13,0
566918, Louny, Obec: Vinařice,136,"65,70",134,14,0,1,17,1,16,2,1,1,1,1,10,0,4,52,0,1,2,0,1,0,0,9,0
566926, Louny, Obec: Vrbno nad Lesy,86,"56,21",86,16,0,0,7,1,7,0,0,0,0,0,1,0,5,37,0,1,2,0,2,0,0,7,0
566934, Louny, Obec: Vroutek,739,406,406,15,0,0,19,7,57,1,5,4,0,0,21,0,2,177,0,0,3,0,4,0,0,85,1
566934, Louny, Obec: Vroutek,797,417,417,35,0,1,18,9,35,5,5,2,0,1,37,0,5,181,0,0,4,0,1,0,1,75,2
546887, Louny, Obec: Vršovice,134,"65,69",134,6,0,0,10,3,19,4,0,2,0,0,8,0,1,56,0,0,4,0,0,0,0,20,1
566951, Louny, Obec: Výškov,322,163,162,5,0,0,6,3,12,1,6,1,9,0,0,0,3,88,0,1,0,0,3,0,1,21,2
566951, Louny, Obec: Výškov,80,36,36,1,0,0,0,0,12,1,1,0,0,0,3,0,0,15,0,0,2,0,0,0,0,1,0
530603, Louny, Obec: Zálužice,39,"55,71",39,1,0,0,1,1,6,0,0,0,0,0,3,0,0,12,0,3,0,0,0,1,0,8,3
566977, Louny, Obec: Zbrašín,136,88,88,7,0,0,2,3,15,1,0,1,0,0,5,0,7,25,0,0,1,0,5,0,1,14,1
566977, Louny, Obec: Zbrašín,79,54,54,2,0,0,4,0,7,5,0,0,0,0,3,1,1,18,0,0,1,0,3,0,0,9,0
566977, Louny, Obec: Zbrašín,73,49,49,1,1,0,5,2,5,0,1,1,0,0,0,0,3,18,0,0,1,0,0,0,0,11,0
566985, Louny, Obec: Žatec,905,491,489,43,1,0,35,17,64,5,1,7,0,0,25,0,8,193,1,5,9,0,3,3,0,61,2
566985, Louny, Obec: Žatec,944,636,635,109,2,0,27,13,52,8,4,7,1,0,45,1,27,236,0,3,21,0,3,0,0,70,3
566985, Louny, Obec: Žatec,822,457,457,99,0,0,33,15,39,2,3,7,0,1,32,0,14,149,0,2,9,0,2,2,0,43,1
566985, Louny, Obec: Žatec,902,544,544,70,0,0,36,19,40,8,1,11,1,0,46,0,14,193,0,3,7,0,6,0,0,84,5
566985, Louny, Obec: Žatec,957,504,503,47,2,0,35,16,57,2,2,10,0,0,35,0,12,196,0,1,10,0,3,0,1,66,3
566985, Louny, Obec: Žatec,766,326,325,28,0,0,20,14,21,4,3,1,1,0,13,0,11,130,2,2,6,0,5,0,0,63,0
566985, Louny, Obec: Žatec,890,470,470,33,1,1,35,12,56,8,2,5,0,0,39,0,10,180,0,2,4,0,1,0,0,76,4
566985, Louny, Obec: Žatec,1 004,572,572,44,1,1,50,17,81,4,4,4,1,0,39,0,12,200,0,2,8,0,6,1,0,88,2
566985, Louny, Obec: Žatec,919,451,450,37,2,1,32,13,55,10,5,3,1,2,26,0,17,169,0,2,6,0,1,2,1,64,0
566985, Louny, Obec: Žatec,842,433,433,86,1,0,20,9,25,1,2,5,1,1,34,0,23,153,0,1,3,0,6,0,4,56,0
566985, Louny, Obec: Žatec,1 248,367,367,39,0,0,13,8,18,7,2,2,1,1,53,0,21,111,0,0,15,1,1,1,7,62,1
566985, Louny, Obec: Žatec,717,435,435,30,1,0,40,7,45,9,3,4,0,0,39,0,11,185,0,2,6,0,2,0,1,42,1
566985, Louny, Obec: Žatec,672,340,340,18,0,0,27,12,44,7,1,1,0,2,26,0,7,136,0,4,4,0,4,0,1,41,1
566985, Louny, Obec: Žatec,781,435,435,26,1,0,35,12,59,3,3,10,0,1,36,0,5,161,0,2,10,0,4,0,2,63,1
566985, Louny, Obec: Žatec,759,406,406,65,1,1,6,7,36,3,8,4,0,0,49,0,14,136,1,0,15,0,3,0,0,48,7
566985, Louny, Obec: Žatec,729,421,421,48,1,0,29,10,40,6,2,8,0,0,34,0,16,156,0,0,6,0,1,0,2,61,0
566985, Louny, Obec: Žatec,689,333,333,30,0,0,36,10,28,2,1,3,0,1,23,0,13,131,0,0,0,0,3,1,0,49,1
566985, Louny, Obec: Žatec,725,380,380,29,0,0,30,7,59,4,3,4,0,0,31,0,8,146,0,0,4,1,0,0,2,46,4
566985, Louny, Obec: Žatec,729,421,421,48,1,0,29,10,40,6,2,8,0,0,34,0,16,156,0,0,6,0,1,0,2,61,0
566985, Louny, Obec: Žatec,689,333,333,30,0,0,36,10,28,2,1,3,0,1,23,0,13,131,0,0,0,0,3,1,0,49,1
566985, Louny, Obec: Žatec,725,380,380,29,0,0,30,7,59,4,3,4,0,0,31,0,8,146,0,0,4,1,0,0,2,46,4
530565, Louny, Obec: Želkovice,54,"70,13",54,2,0,0,1,2,3,0,0,2,0,1,2,0,0,19,1,0,0,0,1,0,2,18,0
543012, Louny, Obec: Žerotín,114,"68,26",113,12,0,0,5,10,13,0,0,1,0,0,13,0,3,42,0,1,2,0,0,2,1,8,0
567019, Louny, Obec: Žiželice,164,"48,38",162,6,0,0,10,3,22,1,3,1,0,0,9,0,0,65,0,1,7,0,2,1,0,30,1
567043, Most, Obec: Bečov,623,204,204,10,0,0,20,2,27,0,3,3,0,0,3,0,2,93,0,3,0,0,0,0,0,37,0
567043, Most, Obec: Bečov,663,285,285,19,2,0,22,10,39,2,2,2,1,1,15,0,6,118,0,0,5,0,0,0,1,37,1
567051, Most, Obec: Bělušice,223,"35,62",223,24,2,0,15,6,25,3,12,3,1,3,17,0,2,70,1,2,3,0,1,0,6,19,8
567060, Most, Obec: Braňany,478,"49,08",474,28,1,0,23,8,75,12,9,2,3,1,26,0,3,201,1,4,0,0,4,0,1,71,1
567078, Most, Obec: Brandov,120,"59,41",120,10,0,0,4,2,15,4,1,2,0,1,10,0,2,54,0,1,0,0,0,0,2,12,0
567108, Most, Obec: Český Jiřetín,57,"73,08",57,5,0,0,5,6,5,0,0,0,0,0,7,0,2,19,0,0,1,0,0,0,0,7,0
567141, Most, Obec: Havraň,426,238,238,7,0,1,42,3,22,1,1,5,0,0,11,0,7,85,0,2,2,0,1,1,2,42,1
567141, Most, Obec: Havraň,54,24,24,0,0,0,4,0,1,0,0,1,0,0,2,0,0,11,0,0,0,0,0,0,0,5,0
567167, Most, Obec: Hora Svaté Kateřiny,220,"60,94",219,22,1,0,12,16,17,9,0,1,0,0,22,0,9,83,0,1,2,0,0,0,1,23,0
567175, Most, Obec: Horní Jiřetín,798,442,442,32,3,0,28,16,36,37,5,10,0,0,18,0,18,184,0,0,3,0,3,0,3,42,1
567175, Most, Obec: Horní Jiřetín,733,319,319,25,0,1,17,5,30,20,0,0,2,1,20,0,6,131,0,0,3,0,5,0,3,48,1
567175, Most, Obec: Horní Jiřetín,197,118,118,3,1,0,3,6,13,16,0,1,0,0,9,0,3,50,0,1,0,0,0,0,0,9,1
567191, Most, Obec: Klíny,78,"66,10",78,8,0,0,7,8,6,0,0,0,0,1,6,0,5,28,0,0,0,0,1,0,0,8,0
567221, Most, Obec: Korozluky,118,"74,68",118,16,1,0,8,7,12,2,0,0,0,0,13,0,2,39,0,0,2,0,0,0,0,16,0
567248, Most, Obec: Lišnice,85,"50,30",83,11,0,0,10,2,12,3,0,0,0,0,10,0,1,25,0,1,0,0,0,0,0,8,0
567256, Most, Obec: Litvínov,464,220,220,28,1,0,18,6,30,6,2,2,0,0,11,1,4,87,1,1,1,0,0,0,1,18,1
567256, Most, Obec: Litvínov,498,179,179,6,0,2,15,3,14,3,1,2,0,0,7,0,3,86,0,1,0,0,1,0,3,26,1
567256, Most, Obec: Litvínov,446,46,46,4,1,0,7,0,11,0,1,1,0,0,4,0,1,11,0,0,0,0,1,0,0,2,0
567256, Most, Obec: Litvínov,500,40,40,2,1,0,8,2,3,0,0,1,0,0,3,0,0,10,0,0,0,1,0,0,0,6,1
567256, Most, Obec: Litvínov,1 040,315,315,9,0,0,16,13,49,2,2,2,0,0,19,0,2,132,0,1,3,0,0,0,6,53,1
567256, Most, Obec: Litvínov,663,300,300,23,0,0,14,10,32,7,3,1,0,0,15,0,12,130,1,0,4,0,0,0,0,47,1
567256, Most, Obec: Litvínov,616,235,235,9,1,0,18,6,38,8,3,8,0,0,6,0,5,91,0,1,1,0,0,0,3,31,5
567256, Most, Obec: Litvínov,810,472,472,32,3,0,31,23,59,12,2,4,1,1,27,2,15,192,0,0,4,0,0,0,4,55,2
567256, Most, Obec: Litvínov,642,390,390,66,1,1,6,38,31,3,2,1,0,0,27,1,10,140,0,1,12,0,3,0,1,43,1
567256, Most, Obec: Litvínov,483,299,299,24,2,1,13,27,23,4,1,2,0,1,24,0,15,116,0,1,4,0,2,0,0,39,0
567256, Most, Obec: Litvínov,200,79,79,5,0,1,9,9,7,0,0,0,0,0,2,0,1,28,0,2,0,0,1,0,0,10,1
567256, Most, Obec: Litvínov,506,292,292,22,1,0,31,9,36,3,4,6,0,0,20,1,4,110,0,1,2,0,0,1,5,33,0
567256, Most, Obec: Litvínov,607,291,291,11,0,0,25,18,34,6,2,5,0,1,12,1,7,118,0,0,3,0,2,0,1,43,0
567256, Most, Obec: Litvínov,804,414,414,19,0,1,29,19,77,10,3,3,0,0,23,0,7,162,0,2,11,0,3,0,0,43,1
567256, Most, Obec: Litvínov,1 751,367,367,34,1,0,24,17,54,5,1,3,1,2,25,0,7,131,0,2,1,0,3,1,1,53,0
567256, Most, Obec: Litvínov,768,396,396,20,0,0,29,16,70,7,0,4,0,0,25,0,8,161,0,0,4,0,5,0,1,40,2
567256, Most, Obec: Litvínov,810,396,396,27,1,1,18,10,53,9,0,3,0,1,25,1,12,175,0,2,0,0,2,1,2,49,1
567256, Most, Obec: Litvínov,503,262,261,12,3,0,10,12,32,3,1,4,0,0,18,0,6,125,0,2,2,0,1,0,0,28,1
567256, Most, Obec: Litvínov,744,425,425,31,2,0,38,26,34,5,0,4,0,0,24,0,16,173,0,1,10,0,3,0,0,56,1
567256, Most, Obec: Litvínov,699,385,385,32,2,4,24,26,34,8,2,12,0,0,28,0,8,150,0,1,8,0,1,1,0,37,6
567256, Most, Obec: Litvínov,623,343,343,22,0,0,26,18,53,8,2,8,0,0,21,0,8,131,1,0,7,0,0,1,1,36,0
567256, Most, Obec: Litvínov,831,439,439,27,1,1,41,30,43,7,2,4,0,1,38,0,16,160,0,2,7,0,5,0,2,49,1
567256, Most, Obec: Litvínov,672,405,405,33,0,0,29,18,53,7,3,4,0,0,30,1,20,157,0,1,6,0,1,0,1,39,2
567256, Most, Obec: Litvínov,827,492,492,52,0,0,28,37,29,10,2,7,0,1,46,1,17,188,0,1,6,0,2,0,1,62,2
567256, Most, Obec: Litvínov,856,502,501,56,1,2,31,20,54,12,0,11,0,1,38,0,21,177,0,2,4,0,3,1,0,65,0
567256, Most, Obec: Litvínov,689,405,404,42,2,1,18,18,21,9,4,0,0,1,34,0,29,166,0,2,4,0,4,0,0,49,0
567256, Most, Obec: Litvínov,842,485,485,65,0,1,37,25,41,10,1,10,2,2,38,0,19,177,1,0,4,0,5,1,0,42,2
567256, Most, Obec: Litvínov,463,221,221,11,1,0,18,18,23,4,0,1,0,0,28,1,5,72,0,0,4,0,0,0,1,33,1
567256, Most, Obec: Litvínov,768,396,396,20,0,0,29,16,70,7,0,4,0,0,25,0,8,161,0,0,4,0,5,0,1,40,2
567256, Most, Obec: Litvínov,810,396,396,27,1,1,18,10,53,9,0,3,0,1,25,1,12,175,0,2,0,0,2,1,2,49,1
567256, Most, Obec: Litvínov,503,262,261,12,3,0,10,12,32,3,1,4,0,0,18,0,6,125,0,2,2,0,1,0,0,28,1
567256, Most, Obec: Litvínov,744,425,425,31,2,0,38,26,34,5,0,4,0,0,24,0,16,173,0,1,10,0,3,0,0,56,1
567256, Most, Obec: Litvínov,699,385,385,32,2,4,24,26,34,8,2,12,0,0,28,0,8,150,0,1,8,0,1,1,0,37,6
567256, Most, Obec: Litvínov,623,343,343,22,0,0,26,18,53,8,2,8,0,0,21,0,8,131,1,0,7,0,0,1,1,36,0
567256, Most, Obec: Litvínov,831,439,439,27,1,1,41,30,43,7,2,4,0,1,38,0,16,160,0,2,7,0,5,0,2,49,1
567256, Most, Obec: Litvínov,672,405,405,33,0,0,29,18,53,7,3,4,0,0,30,1,20,157,0,1,6,0,1,0,1,39,2
567256, Most, Obec: Litvínov,827,492,492,52,0,0,28,37,29,10,2,7,0,1,46,1,17,188,0,1,6,0,2,0,1,62,2
567256, Most, Obec: Litvínov,856,502,501,56,1,2,31,20,54,12,0,11,0,1,38,0,21,177,0,2,4,0,3,1,0,65,0
567256, Most, Obec: Litvínov,689,405,404,42,2,1,18,18,21,9,4,0,0,1,34,0,29,166,0,2,4,0,4,0,0,49,0
567256, Most, Obec: Litvínov,842,485,485,65,0,1,37,25,41,10,1,10,2,2,38,0,19,177,1,0,4,0,5,1,0,42,2
567256, Most, Obec: Litvínov,463,221,221,11,1,0,18,18,23,4,0,1,0,0,28,1,5,72,0,0,4,0,0,0,1,33,1
567264, Most, Obec: Lom,741,426,425,29,0,0,25,9,57,12,0,2,0,1,28,1,8,145,0,1,5,0,6,0,4,73,19
567264, Most, Obec: Lom,667,442,442,59,1,0,34,15,40,3,0,6,0,0,30,1,19,160,0,2,5,0,2,0,0,49,13
567264, Most, Obec: Lom,794,284,284,12,1,0,25,8,30,4,2,3,0,0,28,0,16,96,0,0,1,0,1,2,3,37,11
567264, Most, Obec: Lom,769,374,374,35,0,0,16,17,52,5,2,1,0,2,20,0,8,114,1,3,4,0,1,0,5,54,32
567272, Most, Obec: Louka u Litvínova,288,"49,83",285,19,2,0,21,12,32,3,4,2,0,2,19,0,8,103,0,1,2,0,3,0,1,47,4
567281, Most, Obec: Lužice,285,"66,90",283,27,0,0,16,7,26,5,0,3,0,0,24,5,12,115,0,3,5,0,0,0,3,31,1
567299, Most, Obec: Malé Březno,104,"57,78",104,8,1,0,4,5,8,2,0,3,0,0,2,0,1,41,0,0,3,0,0,0,3,22,1
567302, Most, Obec: Mariánské Radčice,198,"57,23",197,9,0,1,10,7,48,2,0,2,0,0,14,0,5,79,0,0,0,1,0,1,1,17,0
567311, Most, Obec: Meziboří,930,520,518,29,0,0,54,30,67,8,6,7,0,1,30,0,9,180,0,4,2,0,4,1,5,72,4
567311, Most, Obec: Meziboří,918,478,478,28,3,0,35,25,73,9,3,2,1,1,33,1,5,180,0,2,4,0,1,2,1,64,0
567311, Most, Obec: Meziboří,935,557,557,31,0,0,50,27,49,10,1,14,0,0,30,0,14,227,1,3,13,0,7,2,0,72,2
567311, Most, Obec: Meziboří,1 120,511,510,30,0,0,49,31,40,6,11,6,2,1,38,2,7,189,0,2,10,0,2,0,7,71,2
567027, Most, Obec: Most,441,307,307,45,0,0,15,16,30,6,1,4,0,0,33,0,13,103,0,0,2,0,2,0,0,35,0
567027, Most, Obec: Most,551,335,335,55,0,1,12,13,24,6,1,9,1,0,40,0,15,99,0,2,10,0,6,0,2,36,1
567027, Most, Obec: Most,761,525,525,78,1,0,27,30,53,5,3,4,0,1,40,1,24,194,0,4,8,0,2,0,0,48,0
567027, Most, Obec: Most,509,319,319,29,0,1,20,24,26,9,1,2,0,0,44,0,16,114,1,3,6,0,1,0,2,19,1
567027, Most, Obec: Most,623,326,326,38,2,0,22,6,28,3,0,4,0,1,24,0,17,141,0,0,0,0,1,0,0,37,0
567027, Most, Obec: Most,1 055,663,663,115,1,0,40,15,73,11,1,9,0,2,48,0,31,230,0,1,11,1,7,0,2,57,1
567027, Most, Obec: Most,491,322,322,50,0,0,16,9,16,6,4,3,0,2,25,0,24,118,0,1,5,0,2,2,0,38,0
567027, Most, Obec: Most,534,397,397,99,0,0,16,17,4,2,2,9,0,1,38,2,34,122,0,0,9,0,2,0,0,36,2
567027, Most, Obec: Most,871,290,290,48,1,0,13,12,23,4,1,10,0,2,32,1,25,81,0,0,1,0,4,0,0,31,0
567027, Most, Obec: Most,675,164,164,15,0,0,14,1,21,3,1,1,0,0,10,0,5,59,0,2,3,1,1,0,3,23,1
567027, Most, Obec: Most,897,443,443,49,0,0,42,13,67,8,4,6,1,0,37,0,16,139,1,1,6,0,0,1,2,46,1
567027, Most, Obec: Most,1 013,304,304,31,1,0,24,8,27,7,1,12,0,0,29,0,10,91,1,0,1,0,0,3,0,56,1
567027, Most, Obec: Most,772,227,227,12,2,0,23,4,18,4,0,5,2,0,14,0,5,88,0,0,0,0,1,0,1,43,1
567027, Most, Obec: Most,754,340,340,28,2,1,20,19,30,5,2,3,0,1,32,0,5,136,0,1,2,0,3,0,1,45,0
567027, Most, Obec: Most,765,374,374,30,1,0,32,19,32,2,5,5,1,2,37,0,11,137,0,1,4,0,2,0,1,49,1
567027, Most, Obec: Most,2 476,351,351,30,1,0,27,5,25,7,2,10,0,0,18,0,9,142,0,1,1,1,3,1,7,57,1
567027, Most, Obec: Most,829,396,396,38,1,0,37,9,32,13,0,10,0,0,32,0,11,156,0,1,1,0,2,0,1,49,0
567027, Most, Obec: Most,763,439,439,28,1,0,25,8,57,4,2,7,0,0,26,0,10,195,0,1,6,0,1,0,6,58,2
567027, Most, Obec: Most,183,120,120,17,0,0,3,3,11,3,0,0,0,0,10,0,0,58,0,0,1,0,0,0,0,14,0
567027, Most, Obec: Most,771,34,34,0,0,0,7,1,22,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
567027, Most, Obec: Most,978,372,372,17,3,0,32,9,41,3,3,5,0,0,22,0,6,156,0,1,8,1,3,1,1,60,0
567027, Most, Obec: Most,1 044,568,568,38,0,0,36,9,79,10,6,4,1,0,30,2,19,240,0,2,7,2,3,0,4,70,6
567027, Most, Obec: Most,855,396,396,20,0,0,22,13,57,5,3,5,0,1,29,1,13,158,0,0,4,0,0,1,7,55,0
567027, Most, Obec: Most,1 104,587,587,33,2,0,35,19,52,14,4,4,1,0,48,0,14,247,2,6,3,0,5,4,0,88,4
567027, Most, Obec: Most,1 074,553,553,38,0,0,36,11,56,12,2,7,2,0,47,1,17,239,0,1,6,0,5,0,3,66,4
567027, Most, Obec: Most,1 008,489,489,32,1,0,30,10,54,7,1,9,0,1,42,0,18,182,0,3,10,0,4,1,4,76,2
567027, Most, Obec: Most,1 104,486,486,43,4,0,36,6,39,12,0,7,1,0,35,3,18,177,0,2,2,0,1,0,5,94,0
567027, Most, Obec: Most,1 044,575,575,56,1,1,30,21,48,12,3,5,2,0,41,3,12,249,0,4,2,0,9,1,6,67,2
567027, Most, Obec: Most,1 078,567,567,52,0,0,37,16,59,20,3,4,0,0,41,1,19,219,0,1,5,0,4,0,3,77,3
567027, Most, Obec: Most,992,443,443,29,1,0,41,15,49,10,3,6,0,0,39,1,10,178,0,3,2,0,1,0,1,50,1
567027, Most, Obec: Most,889,427,427,39,1,0,32,14,35,9,3,9,1,0,27,0,14,160,1,0,3,0,3,0,3,70,0
567027, Most, Obec: Most,755,420,420,31,1,0,34,12,58,2,3,2,0,0,26,1,7,177,0,2,3,0,3,0,4,54,0
567027, Most, Obec: Most,825,420,420,28,0,0,34,14,46,11,3,7,0,0,26,0,10,185,0,0,6,0,0,0,2,46,2
567027, Most, Obec: Most,791,398,398,28,0,0,28,9,43,15,4,2,1,2,26,2,4,158,0,6,3,0,1,1,1,62,2
567027, Most, Obec: Most,519,266,266,13,0,0,23,3,17,0,3,3,0,2,13,0,6,128,0,3,2,0,2,0,4,43,0
567027, Most, Obec: Most,748,355,355,25,2,0,34,9,49,4,1,0,0,1,26,0,7,135,0,0,4,0,1,0,1,54,1
567027, Most, Obec: Most,692,313,313,20,3,0,30,11,25,1,4,4,0,1,12,1,9,142,0,2,1,0,0,0,1,39,4
567027, Most, Obec: Most,379,231,231,35,2,0,5,15,20,2,1,0,0,0,21,0,6,91,0,1,3,0,0,0,0,28,0
567027, Most, Obec: Most,803,359,359,22,1,0,28,7,41,7,2,3,1,1,25,1,12,158,0,0,7,0,0,0,6,34,2
567027, Most, Obec: Most,642,324,323,19,0,0,20,6,32,9,3,5,0,0,24,1,10,130,0,2,3,0,2,0,3,50,2
567027, Most, Obec: Most,1 068,569,569,34,0,0,37,15,52,16,4,7,0,4,48,0,17,242,0,2,4,0,3,0,0,83,0
567027, Most, Obec: Most,1 092,505,505,31,1,0,44,8,47,14,3,4,0,0,38,1,14,199,0,8,4,0,5,1,8,75,0
567027, Most, Obec: Most,913,431,431,28,0,0,37,12,45,9,4,3,0,0,36,0,11,172,0,1,4,1,3,1,4,55,3
567027, Most, Obec: Most,863,479,479,37,3,0,34,14,44,7,4,7,0,1,50,0,12,193,0,0,6,0,2,0,1,63,0
567027, Most, Obec: Most,936,512,512,44,2,0,27,10,55,6,4,13,0,1,39,0,20,211,0,2,2,0,3,1,3,64,3
567027, Most, Obec: Most,880,405,405,15,1,0,29,6,46,8,4,5,0,2,29,0,11,183,0,1,3,0,6,0,0,52,1
567027, Most, Obec: Most,864,385,384,30,1,0,34,10,28,6,1,11,0,0,36,3,9,157,0,4,1,0,3,0,3,46,0
567027, Most, Obec: Most,871,287,287,19,3,0,19,8,36,5,2,0,0,0,13,1,4,119,0,4,2,0,1,0,3,42,2
567027, Most, Obec: Most,760,354,354,18,1,0,33,2,54,2,3,3,0,2,14,0,1,169,0,0,1,0,0,3,3,44,1
567027, Most, Obec: Most,932,423,423,18,0,0,28,10,57,7,5,2,0,1,26,0,9,172,0,1,2,0,1,0,4,76,2
567027, Most, Obec: Most,588,340,340,18,2,0,20,4,36,8,1,2,1,1,15,0,7,164,0,0,5,0,5,0,3,46,1
567027, Most, Obec: Most,1 070,536,536,36,0,0,30,9,52,8,1,7,1,0,39,0,11,258,1,4,2,0,7,0,3,63,1
567027, Most, Obec: Most,861,440,440,20,1,1,37,12,45,9,5,0,0,0,28,1,13,191,0,1,3,0,0,1,3,67,1
567027, Most, Obec: Most,1 008,516,516,23,1,0,43,12,68,6,5,3,1,1,31,0,4,232,0,1,10,1,5,0,0,63,4
567027, Most, Obec: Most,1 084,651,651,159,3,1,28,23,31,8,5,7,0,1,48,1,26,208,0,0,10,0,1,0,1,86,3
567027, Most, Obec: Most,1 314,682,682,55,1,1,63,18,56,5,5,7,0,1,42,1,19,267,0,3,5,0,5,0,4,118,2
567027, Most, Obec: Most,1 275,494,494,27,3,0,37,17,36,3,3,10,2,1,21,1,10,217,0,3,5,0,0,0,3,87,0
567027, Most, Obec: Most,1 072,471,471,24,0,0,36,10,46,6,8,8,0,0,33,1,13,169,0,4,3,1,3,1,9,87,5
567027, Most, Obec: Most,990,453,453,21,1,0,31,21,53,6,3,9,0,0,45,0,16,159,0,1,3,2,0,1,3,76,0
567027, Most, Obec: Most,1 260,577,577,29,0,0,35,16,65,7,12,5,0,0,43,2,9,237,0,2,10,0,1,1,5,92,2
567027, Most, Obec: Most,2 476,351,351,30,1,0,27,5,25,7,2,10,0,0,18,0,9,142,0,1,1,1,3,1,7,57,1
567027, Most, Obec: Most,829,396,396,38,1,0,37,9,32,13,0,10,0,0,32,0,11,156,0,1,1,0,2,0,1,49,0
567027, Most, Obec: Most,763,439,439,28,1,0,25,8,57,4,2,7,0,0,26,0,10,195,0,1,6,0,1,0,6,58,2
567027, Most, Obec: Most,183,120,120,17,0,0,3,3,11,3,0,0,0,0,10,0,0,58,0,0,1,0,0,0,0,14,0
567027, Most, Obec: Most,771,34,34,0,0,0,7,1,22,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
567027, Most, Obec: Most,978,372,372,17,3,0,32,9,41,3,3,5,0,0,22,0,6,156,0,1,8,1,3,1,1,60,0
567027, Most, Obec: Most,1 044,568,568,38,0,0,36,9,79,10,6,4,1,0,30,2,19,240,0,2,7,2,3,0,4,70,6
567027, Most, Obec: Most,855,396,396,20,0,0,22,13,57,5,3,5,0,1,29,1,13,158,0,0,4,0,0,1,7,55,0
567027, Most, Obec: Most,1 104,587,587,33,2,0,35,19,52,14,4,4,1,0,48,0,14,247,2,6,3,0,5,4,0,88,4
