Code,Location,District,Registered,Envelopes,Valid,Občanská demokratická strana,Řád národa - Vlastenecká unie,CESTA ODPOVĚDNÉ SPOLEČNOSTI,Česká str.sociálně demokrat.,Radostné Česko,STAROSTOVÉ A NEZÁVISLÍ,Komunistická str.Čech a Moravy,Strana zelených,"ROZUMNÍ-stop migraci,diktát.EU",Strana svobodných občanů,Blok proti islam.-Obran.domova,Občanská demokratická aliance,Česká pirátská strana,Referendum o Evropské unii,TOP 09,ANO 2011,Dobrá volba 2016,SPR-Republ.str.Čsl. M.Sládka,Křesť.demokr.unie-Čs.str.lid.,REALISTÉ,SPORTOVCI,Dělnic.str.sociální spravedl.,Svob.a př.dem.-T.Okamura (SPD),Strana Práv Občanů
574121, Náchod, Obec: Jaroměř,204,140,140,7,0,0,5,0,9,8,2,3,3,0,0,15,0,10,55,0,0,10,0,0,0,13,0
574121, Náchod, Obec: Jaroměř,498,311,311,38,1,0,16,0,16,25,1,2,6,0,0,34,2,13,99,0,0,11,4,3,0,37,1
574121, Náchod, Obec: Jaroměř,493,260,260,25,0,0,10,0,16,21,3,1,0,0,0,26,0,13,94,0,0,15,1,0,2,32,0
574139, Náchod, Obec: Jasenná,346,"60,17",344,25,0,0,29,0,22,21,4,6,6,0,1,31,0,16,98,0,2,34,6,0,2,40,1
574147, Náchod, Obec: Jestřebí,98,"72,06",98,11,0,0,9,0,5,3,1,1,3,0,0,12,0,2,19,0,0,24,0,0,0,8,0
574155, Náchod, Obec: Jetřichov,226,"59,32",226,26,0,0,22,0,17,19,0,2,4,0,0,22,0,6,61,0,0,16,0,0,1,30,0
574546, Náchod, Obec: Kramolna,664,497,496,84,0,1,38,0,11,13,4,4,5,0,0,54,0,28,139,2,1,40,3,2,0,65,0
574546, Náchod, Obec: Kramolna,119,96,96,18,0,0,6,0,9,8,0,1,1,0,0,13,0,5,23,0,0,4,2,0,0,5,1
574546, Náchod, Obec: Kramolna,101,75,75,9,0,0,4,0,2,2,0,0,2,1,0,11,0,6,23,0,0,7,0,0,0,8,0
574171, Náchod, Obec: Křinice,188,"55,79",186,12,0,0,9,0,10,23,1,1,3,1,0,20,1,7,47,1,3,25,1,0,1,20,0
574180, Náchod, Obec: Lhota pod Hořičkami,148,"63,52",146,21,1,0,5,1,5,3,2,3,1,0,0,11,0,1,59,1,1,11,0,0,0,20,0
547701, Náchod, Obec: Libchyně,44,"74,58",44,6,0,0,2,0,0,0,2,1,0,0,0,6,0,2,13,0,0,6,1,0,0,5,0
573388, Náchod, Obec: Litoboř,65,"69,15",65,11,1,0,1,0,3,1,0,0,2,0,0,8,0,3,17,0,1,8,0,0,0,9,0
574210, Náchod, Obec: Machov,576,"64,86",566,86,1,0,53,2,44,17,8,7,4,1,1,41,1,27,159,0,1,46,4,0,1,59,3
574228, Náchod, Obec: Martínkovice,273,"64,54",271,16,0,0,20,1,15,25,0,1,0,0,0,16,0,7,110,0,0,26,3,0,1,28,2
574236, Náchod, Obec: Mezilečí,87,"73,11",87,11,0,0,3,0,1,9,0,0,0,0,0,7,0,2,27,0,0,13,1,0,0,13,0
574244, Náchod, Obec: Mezilesí,128,"64,00",128,14,0,0,5,0,12,6,1,0,1,0,0,14,0,4,35,3,2,11,0,0,1,19,0
574252, Náchod, Obec: Meziměstí,328,203,203,9,0,0,33,0,4,20,0,3,1,0,0,20,0,5,74,0,1,14,0,0,0,19,0
574252, Náchod, Obec: Meziměstí,456,210,210,21,0,0,31,0,7,21,5,2,1,0,0,14,0,5,72,1,0,6,0,1,1,21,0
574252, Náchod, Obec: Meziměstí,229,137,137,4,0,0,26,1,4,10,1,1,1,0,0,13,0,1,50,0,0,2,0,0,0,22,0
574252, Náchod, Obec: Meziměstí,440,245,245,13,0,0,40,0,14,29,1,1,5,0,0,11,1,4,101,1,0,7,0,0,0,17,0
574252, Náchod, Obec: Meziměstí,209,118,118,7,0,0,5,0,6,13,1,1,2,0,0,12,0,2,46,0,0,12,1,0,0,10,0
574252, Náchod, Obec: Meziměstí,255,135,134,9,1,0,8,0,4,8,1,0,1,0,0,21,0,2,54,0,0,8,1,0,1,13,0
574252, Náchod, Obec: Meziměstí,85,47,47,2,0,0,5,0,0,8,0,0,0,0,0,4,0,0,16,1,1,1,0,0,0,8,0
574261, Náchod, Obec: Nahořany,277,"65,02",273,18,0,0,11,0,11,9,2,4,5,0,0,25,0,12,104,0,1,28,1,0,0,41,1
573868, Náchod, Obec: Náchod,656,434,434,35,1,0,48,0,16,13,3,3,6,0,1,52,0,16,130,1,1,58,3,2,0,39,0
573868, Náchod, Obec: Náchod,958,660,660,75,4,1,68,1,17,34,8,6,12,0,1,67,0,32,187,1,1,87,2,1,2,50,3
573868, Náchod, Obec: Náchod,881,556,556,41,1,0,86,1,9,37,9,3,5,1,1,54,2,16,196,3,3,28,1,0,4,49,0
573868, Náchod, Obec: Náchod,853,448,448,36,3,0,33,0,15,35,13,3,5,0,1,60,0,17,147,0,1,18,1,2,1,56,0
573868, Náchod, Obec: Náchod,720,400,400,24,0,0,63,0,9,21,9,2,3,0,1,38,3,23,123,0,1,31,4,0,0,40,0
573868, Náchod, Obec: Náchod,804,547,547,74,0,0,52,0,18,30,10,2,8,0,0,62,0,30,167,0,0,44,2,0,1,43,1
573868, Náchod, Obec: Náchod,871,496,496,58,1,1,65,0,16,22,8,4,1,1,0,41,0,27,139,0,2,49,6,0,0,53,0
573868, Náchod, Obec: Náchod,1 200,385,385,40,2,0,36,0,9,21,3,2,8,0,1,37,0,15,133,1,2,31,1,0,1,36,4
573868, Náchod, Obec: Náchod,733,420,418,63,1,0,56,0,11,21,5,5,8,0,1,35,0,30,105,1,1,43,1,1,2,23,1
573868, Náchod, Obec: Náchod,824,639,639,73,1,2,48,1,20,38,10,3,13,0,0,77,0,46,178,1,2,62,3,1,3,53,1
573868, Náchod, Obec: Náchod,553,288,288,36,2,0,33,0,4,11,8,0,5,0,0,38,1,14,78,0,1,20,0,0,0,31,2
573868, Náchod, Obec: Náchod,794,524,523,44,4,0,62,0,11,45,4,0,12,1,0,42,0,25,178,6,0,38,2,1,1,46,1
573868, Náchod, Obec: Náchod,711,478,478,54,0,0,52,1,7,24,4,2,9,1,0,43,0,20,170,0,2,49,2,0,0,33,3
573868, Náchod, Obec: Náchod,648,382,382,40,0,0,40,0,16,30,9,2,6,1,1,38,0,15,117,0,3,14,2,0,1,37,0
573868, Náchod, Obec: Náchod,655,422,422,40,2,0,54,1,13,38,10,4,1,2,0,51,0,19,108,1,0,25,1,2,0,48,1
573868, Náchod, Obec: Náchod,724,458,457,39,0,0,61,1,12,25,9,1,3,0,2,49,1,7,148,0,0,42,1,0,1,50,0
573868, Náchod, Obec: Náchod,466,316,316,38,0,0,49,0,12,10,2,2,7,1,1,20,0,8,111,0,1,26,1,0,0,26,1
573868, Náchod, Obec: Náchod,727,475,475,34,2,0,64,0,18,29,6,4,2,0,0,48,0,14,153,0,0,45,2,0,0,48,4
573868, Náchod, Obec: Náchod,460,339,339,37,0,0,21,0,10,16,2,1,3,0,0,40,0,19,114,0,0,22,1,1,0,50,1
573868, Náchod, Obec: Náchod,328,198,198,24,1,0,27,0,3,9,3,2,1,0,0,17,0,5,65,0,0,8,0,0,0,33,0
573868, Náchod, Obec: Náchod,169,121,121,12,0,0,14,0,2,9,1,0,3,0,1,11,0,5,35,0,1,20,0,0,0,6,0
573868, Náchod, Obec: Náchod,301,211,210,29,2,0,18,0,8,11,1,1,3,0,0,20,0,13,57,0,0,30,1,0,0,15,0
573868, Náchod, Obec: Náchod,189,122,122,10,0,0,21,0,4,3,4,2,0,0,0,17,0,4,33,1,0,12,0,0,0,11,0
573868, Náchod, Obec: Náchod,97,70,70,5,1,0,11,0,2,1,0,0,1,0,0,4,0,5,14,0,0,11,2,0,0,12,1
573868, Náchod, Obec: Náchod,747,472,472,46,0,0,73,0,17,19,13,3,6,0,0,56,0,18,137,3,2,22,3,0,1,50,2
573868, Náchod, Obec: Náchod,724,458,457,39,0,0,61,1,12,25,9,1,3,0,2,49,1,7,148,0,0,42,1,0,1,50,0
573868, Náchod, Obec: Náchod,466,316,316,38,0,0,49,0,12,10,2,2,7,1,1,20,0,8,111,0,1,26,1,0,0,26,1
573868, Náchod, Obec: Náchod,727,475,475,34,2,0,64,0,18,29,6,4,2,0,0,48,0,14,153,0,0,45,2,0,0,48,4
573868, Náchod, Obec: Náchod,460,339,339,37,0,0,21,0,10,16,2,1,3,0,0,40,0,19,114,0,0,22,1,1,0,50,1
573868, Náchod, Obec: Náchod,328,198,198,24,1,0,27,0,3,9,3,2,1,0,0,17,0,5,65,0,0,8,0,0,0,33,0
573868, Náchod, Obec: Náchod,169,121,121,12,0,0,14,0,2,9,1,0,3,0,1,11,0,5,35,0,1,20,0,0,0,6,0
573868, Náchod, Obec: Náchod,301,211,210,29,2,0,18,0,8,11,1,1,3,0,0,20,0,13,57,0,0,30,1,0,0,15,0
573868, Náchod, Obec: Náchod,189,122,122,10,0,0,21,0,4,3,4,2,0,0,0,17,0,4,33,1,0,12,0,0,0,11,0
573868, Náchod, Obec: Náchod,97,70,70,5,1,0,11,0,2,1,0,0,1,0,0,4,0,5,14,0,0,11,2,0,0,12,1
573868, Náchod, Obec: Náchod,747,472,472,46,0,0,73,0,17,19,13,3,6,0,0,56,0,18,137,3,2,22,3,0,1,50,2
574279, Náchod, Obec: Nové Město nad Metují,173,137,137,29,0,0,9,0,13,2,0,1,2,0,0,16,0,11,28,0,0,15,1,0,0,9,0
574279, Náchod, Obec: Nové Město nad Metují,302,221,221,30,1,0,7,0,11,10,2,4,2,0,0,23,0,14,55,0,0,38,0,0,1,23,0
574279, Náchod, Obec: Nové Město nad Metují,852,619,619,61,0,0,45,0,18,27,1,7,14,0,0,66,1,30,212,1,2,73,4,1,1,50,2
574279, Náchod, Obec: Nové Město nad Metují,701,483,483,59,4,1,27,0,20,27,5,3,20,0,0,43,2,31,141,1,1,38,4,0,1,51,2
574279, Náchod, Obec: Nové Město nad Metují,845,532,532,58,0,1,44,0,13,33,3,6,8,0,0,54,0,28,178,1,0,40,3,1,1,56,1
574279, Náchod, Obec: Nové Město nad Metují,764,509,509,46,2,1,33,0,21,14,6,5,14,0,0,67,2,22,180,0,1,42,3,0,0,43,3
574279, Náchod, Obec: Nové Město nad Metují,893,597,592,63,0,0,37,1,25,43,10,4,28,0,1,53,2,22,178,0,3,58,2,0,1,57,4
574279, Náchod, Obec: Nové Město nad Metují,503,395,395,74,2,0,18,1,11,22,9,2,9,0,0,29,0,34,96,1,0,46,6,0,0,33,1
574279, Náchod, Obec: Nové Město nad Metují,852,594,594,73,2,0,23,1,22,35,10,3,10,0,1,60,1,36,188,1,1,63,6,1,0,55,2
574279, Náchod, Obec: Nové Město nad Metují,610,418,418,57,0,1,28,0,7,20,8,3,6,0,0,45,0,29,108,1,0,41,7,0,2,54,1
574279, Náchod, Obec: Nové Město nad Metují,733,369,369,70,0,1,23,0,14,19,3,2,4,0,0,40,0,35,89,0,1,27,3,1,1,31,1
574279, Náchod, Obec: Nové Město nad Metují,574,410,410,57,0,1,34,2,28,16,8,1,6,0,0,58,1,22,104,0,0,34,3,0,1,33,0
574287, Náchod, Obec: Nový Hrádek,451,"73,33",449,40,6,0,38,0,36,18,3,4,10,1,0,44,3,17,116,0,3,76,1,2,1,30,0
574295, Náchod, Obec: Nový Ples,176,"64,23",174,15,0,0,10,0,6,15,4,1,1,1,0,19,0,7,52,0,0,15,2,1,1,23,1
574317, Náchod, Obec: Otovice,162,"54,36",159,17,0,0,14,0,5,14,5,1,0,0,0,19,0,2,66,0,0,5,2,0,0,9,0
574341, Náchod, Obec: Police nad Metují,756,539,539,92,0,0,47,2,24,26,5,2,2,0,0,44,0,24,184,0,0,38,2,0,0,45,1
574341, Náchod, Obec: Police nad Metují,678,339,339,71,1,1,25,0,9,16,2,5,3,0,0,29,0,14,83,0,0,29,0,0,0,45,1
574341, Náchod, Obec: Police nad Metují,581,369,369,61,0,0,39,0,18,23,6,4,3,1,0,31,0,9,103,0,0,29,2,0,1,35,0
574341, Náchod, Obec: Police nad Metují,471,306,306,42,0,0,27,1,9,10,8,3,1,0,0,39,0,8,84,0,1,45,0,0,1,25,1
574341, Náchod, Obec: Police nad Metují,470,245,245,41,1,1,16,0,8,22,4,8,1,0,0,23,0,12,57,0,1,15,1,4,0,29,1
574341, Náchod, Obec: Police nad Metují,257,169,169,35,0,0,5,2,7,21,1,0,0,1,0,20,0,10,37,0,0,16,0,0,0,12,2
574341, Náchod, Obec: Police nad Metují,123,96,96,8,1,0,4,0,3,5,3,0,0,0,0,9,1,6,31,0,0,20,0,0,0,5,0
574350, Náchod, Obec: Provodov-Šonov,651,"68,31",648,84,1,0,28,1,34,24,13,7,5,0,0,85,0,15,199,0,0,105,2,1,0,44,0
574368, Náchod, Obec: Přibyslav,101,"64,33",101,11,0,0,2,0,6,3,0,1,0,0,0,6,0,13,27,0,0,13,0,0,0,19,0
574376, Náchod, Obec: Rasošky,334,"62,90",332,41,0,0,15,1,15,21,4,2,5,0,0,29,2,14,115,1,0,15,1,1,1,48,1
574384, Náchod, Obec: Rožnov,196,"61,64",196,15,0,0,13,0,17,14,2,2,1,1,0,23,0,10,60,0,0,9,2,0,0,27,0
574406, Náchod, Obec: Rychnovek,444,272,272,26,0,0,12,1,16,16,1,2,1,3,0,20,1,14,88,0,1,26,1,0,1,36,2
574406, Náchod, Obec: Rychnovek,60,42,42,4,0,0,0,0,3,7,0,0,0,1,0,6,0,0,17,0,0,1,0,0,1,2,0
530786, Náchod, Obec: Říkov,115,"68,45",114,7,0,0,7,0,5,12,2,2,4,0,0,13,0,6,33,0,0,8,1,1,2,11,0
547727, Náchod, Obec: Sendraž,63,"72,41",63,4,0,0,4,0,9,2,2,2,4,0,0,8,0,4,9,0,0,8,0,0,0,7,0
574422, Náchod, Obec: Slatina nad Úpou,183,"75,00",183,5,0,0,12,0,8,9,1,0,0,0,1,24,0,4,51,0,0,39,2,0,0,27,0
574431, Náchod, Obec: Slavětín nad Metují,150,"76,14",148,15,2,0,16,0,6,4,0,0,2,0,0,15,0,10,52,0,0,6,1,0,0,17,2
574457, Náchod, Obec: Slavoňov,175,"76,42",174,4,1,0,10,0,7,8,4,1,5,0,0,18,1,7,48,1,1,37,1,0,1,19,0
574465, Náchod, Obec: Stárkov,342,"65,64",341,31,0,0,26,1,13,23,4,2,6,0,0,38,0,11,115,1,0,26,0,0,1,42,1
574481, Náchod, Obec: Studnice,233,164,164,13,0,0,16,0,7,7,5,3,0,0,0,16,0,3,68,2,0,8,0,1,0,12,2
574481, Náchod, Obec: Studnice,264,197,197,28,0,0,16,0,7,15,9,0,6,0,0,12,1,10,60,0,0,17,0,0,0,15,0
574481, Náchod, Obec: Studnice,369,255,255,25,0,0,13,0,11,16,7,1,4,0,0,18,0,17,83,2,0,21,4,0,3,30,0
574490, Náchod, Obec: Suchý Důl,225,"69,23",219,31,0,0,18,0,19,8,4,0,1,0,0,25,0,11,60,0,0,21,0,1,0,19,1
547654, Náchod, Obec: Šestajovice,91,"59,87",91,7,0,0,8,0,5,8,0,1,1,0,0,10,0,4,30,0,0,5,0,0,1,10,1
574511, Náchod, Obec: Šonov,129,"53,75",129,8,0,0,9,0,3,27,1,0,0,0,0,10,0,0,46,0,0,3,0,1,0,21,0
574538, Náchod, Obec: Teplice nad Metují,846,485,485,49,1,0,33,1,46,41,5,4,9,0,0,53,1,30,128,0,0,26,3,1,1,45,0
574538, Náchod, Obec: Teplice nad Metují,406,237,237,21,0,0,9,0,21,36,1,1,2,1,0,18,1,10,77,0,0,4,3,0,0,30,0
574538, Náchod, Obec: Teplice nad Metují,148,104,104,15,0,0,2,0,8,9,3,0,2,0,0,12,2,20,16,0,0,6,0,0,0,8,1
574554, Náchod, Obec: Velichovky,545,401,401,42,4,1,31,3,28,24,3,5,8,1,2,44,0,13,137,2,1,21,2,0,4,23,1
574554, Náchod, Obec: Velichovky,155,103,103,9,0,0,4,0,15,5,1,2,0,0,0,6,0,7,32,1,0,6,1,0,0,12,1
574562, Náchod, Obec: Velká Jesenice,375,"61,17",371,20,0,1,27,1,21,25,4,3,5,0,0,26,0,13,138,0,0,54,1,0,0,31,1
574571, Náchod, Obec: Velké Petrovice,217,"64,78",217,24,0,0,38,0,6,12,1,2,5,2,0,43,0,4,34,1,1,13,3,2,0,26,0
547646, Náchod, Obec: Velké Poříčí,986,663,663,129,1,0,55,0,16,46,9,7,7,0,1,55,1,33,194,1,2,47,1,0,1,50,1
547646, Náchod, Obec: Velké Poříčí,893,612,612,79,0,0,37,1,20,31,4,4,6,0,0,38,1,39,193,1,1,72,2,0,4,66,3
574589, Náchod, Obec: Velký Třebešov,174,"66,92",172,21,1,1,13,0,3,11,2,4,2,0,0,14,0,4,55,0,3,16,0,0,1,20,1
547743, Náchod, Obec: Vernéřovice,148,"57,81",146,11,0,0,9,0,13,10,0,1,1,0,0,10,0,6,56,0,0,6,1,0,0,21,1
547565, Náchod, Obec: Vestec,105,"71,92",104,17,0,0,10,0,2,4,3,0,0,0,0,16,0,2,24,0,0,10,0,1,0,15,0
574601, Náchod, Obec: Vlkov,195,"65,00",194,20,0,0,12,0,13,18,8,5,2,0,0,8,1,12,54,1,1,10,0,2,0,25,2
574627, Náchod, Obec: Vršovka,77,"71,96",77,11,0,0,7,0,1,2,0,1,0,0,0,12,0,10,19,0,0,5,0,0,0,9,0
574635, Náchod, Obec: Vysoká Srbská,137,"63,13",135,20,1,0,10,0,9,3,1,2,0,0,0,8,0,9,52,1,0,13,1,0,0,5,0
574643, Náchod, Obec: Vysokov,272,"71,58",270,32,0,0,11,1,9,23,1,1,2,0,0,23,0,20,85,4,0,27,3,0,1,25,2
574651, Náchod, Obec: Zábrodí,286,"68,59",281,41,0,0,26,1,14,8,4,0,6,0,0,40,0,12,62,0,0,35,2,0,0,28,2
574660, Náchod, Obec: Zaloňov,246,"67,03",245,4,3,1,13,0,16,26,3,3,1,0,0,15,0,6,88,0,1,4,1,2,2,55,1
574686, Náchod, Obec: Žďár nad Metují,340,"65,13",337,59,0,1,14,2,20,15,3,2,2,0,0,30,0,19,106,1,2,24,1,1,3,31,1
574694, Náchod, Obec: Žďárky,301,"66,30",296,58,0,1,25,0,16,12,0,2,1,0,2,14,0,13,85,1,0,38,0,1,2,25,0
574708, Náchod, Obec: Žernov,142,"69,95",141,28,0,0,7,2,5,2,6,2,2,0,1,12,0,21,34,0,0,10,1,0,0,8,0
576077, Rychnov nad Kněžnou, Obec: Albrechtice nad Orlicí,526,"64,30",525,73,1,2,28,0,25,56,6,2,9,0,0,46,0,42,158,0,1,14,5,0,1,54,2
576085, Rychnov nad Kněžnou, Obec: Bačetín,230,"70,55",226,21,0,0,12,1,8,14,3,3,5,0,2,15,3,9,64,1,2,23,1,0,0,36,3
576093, Rychnov nad Kněžnou, Obec: Bartošovice v Orlických horách,115,"71,43",112,11,0,0,4,0,6,15,2,0,2,0,0,3,1,7,24,0,0,31,0,0,0,6,0
576107, Rychnov nad Kněžnou, Obec: Bílý Újezd,319,221,221,18,0,0,10,0,12,13,0,4,3,0,0,16,0,8,83,0,0,27,0,1,0,26,0
576107, Rychnov nad Kněžnou, Obec: Bílý Újezd,198,135,135,15,1,0,3,0,4,6,1,3,2,0,0,7,0,2,50,0,0,15,0,0,0,23,1
576115, Rychnov nad Kněžnou, Obec: Bohdašín,141,"71,21",140,11,0,0,2,0,6,11,0,0,6,1,0,12,0,8,24,0,0,44,2,0,0,12,1
576123, Rychnov nad Kněžnou, Obec: Bolehošť,268,"59,03",265,17,1,0,15,0,10,34,3,9,7,0,0,16,0,3,97,1,1,24,0,0,1,23,3
576131, Rychnov nad Kněžnou, Obec: Borohrádek,865,435,435,48,0,0,36,0,11,34,3,8,5,1,0,37,1,17,157,0,0,19,1,1,0,49,2
576131, Rychnov nad Kněžnou, Obec: Borohrádek,792,426,426,46,1,1,36,1,17,58,1,9,3,2,0,29,0,25,123,1,1,19,1,1,1,43,2
576140, Rychnov nad Kněžnou, Obec: Borovnice,175,"55,56",175,25,1,2,14,0,1,22,5,0,2,0,0,14,0,5,50,0,2,15,0,0,0,17,0
576166, Rychnov nad Kněžnou, Obec: Bystré,162,"78,64",161,18,0,0,7,0,6,21,1,2,2,0,0,15,0,24,41,0,0,14,0,1,1,8,0
576174, Rychnov nad Kněžnou, Obec: Byzhradec,103,"59,54",102,17,0,0,2,0,5,2,3,1,1,0,0,11,0,7,36,0,0,10,0,0,1,6,0
576182, Rychnov nad Kněžnou, Obec: Častolovice,798,"61,29",793,86,3,0,46,0,16,92,13,7,7,0,1,71,1,52,265,0,3,45,2,1,1,76,5
576191, Rychnov nad Kněžnou, Obec: Čermná nad Orlicí,543,"67,12",540,36,2,0,34,0,34,83,4,3,5,0,0,40,0,14,174,1,1,16,4,0,3,86,0
576204, Rychnov nad Kněžnou, Obec: Černíkovice,372,"63,81",372,35,0,0,23,0,22,21,4,7,3,1,0,28,0,10,147,2,0,30,5,0,1,33,0
576212, Rychnov nad Kněžnou, Obec: České Meziříčí,1 333,787,787,71,0,1,50,1,87,54,15,6,13,1,1,68,2,33,228,12,1,58,3,0,1,73,2
576212, Rychnov nad Kněžnou, Obec: České Meziříčí,102,69,69,3,1,0,3,0,9,6,0,0,0,1,0,8,0,0,21,0,1,5,0,1,0,9,0
576221, Rychnov nad Kněžnou, Obec: Čestice,288,"62,61",288,24,0,0,22,0,9,37,8,2,9,0,0,30,0,12,94,0,0,8,0,0,0,33,0
576247, Rychnov nad Kněžnou, Obec: Deštné v Orlických horách,369,"70,83",364,79,7,0,17,0,18,17,2,3,3,0,0,48,0,31,74,0,1,31,2,0,0,28,3
576263, Rychnov nad Kněžnou, Obec: Dobré,426,298,298,20,0,0,13,0,6,13,1,4,11,0,1,27,0,7,114,1,0,40,2,0,2,36,0
576263, Rychnov nad Kněžnou, Obec: Dobré,98,64,64,4,0,0,8,0,5,6,2,0,0,2,1,1,0,1,25,0,0,7,0,0,0,2,0
576263, Rychnov nad Kněžnou, Obec: Dobré,88,65,65,9,0,0,7,0,1,0,1,0,2,1,0,2,0,4,20,0,0,8,0,0,0,9,0
576263, Rychnov nad Kněžnou, Obec: Dobré,76,57,57,6,1,0,1,0,3,7,2,2,0,0,0,2,1,1,19,0,0,6,0,0,0,6,0
576271, Rychnov nad Kněžnou, Obec: Dobruška,592,314,314,26,2,0,14,0,9,30,3,1,5,1,0,17,0,17,116,0,2,36,4,0,1,29,0
576271, Rychnov nad Kněžnou, Obec: Dobruška,795,558,558,65,0,1,29,1,19,37,4,2,5,0,1,49,0,45,179,1,2,65,3,0,1,47,0
576271, Rychnov nad Kněžnou, Obec: Dobruška,585,384,384,37,0,0,22,0,15,35,3,3,13,0,1,33,0,18,114,0,1,48,5,0,2,26,0
576271, Rychnov nad Kněžnou, Obec: Dobruška,447,295,295,32,1,0,25,0,12,15,3,0,1,0,0,44,0,20,87,1,1,31,0,0,1,17,1
576271, Rychnov nad Kněžnou, Obec: Dobruška,761,531,531,46,0,0,47,0,14,49,2,8,13,0,0,61,0,32,170,0,0,37,6,0,0,41,0
576271, Rychnov nad Kněžnou, Obec: Dobruška,525,347,347,15,1,0,23,0,13,49,0,1,6,1,0,32,2,16,126,0,0,29,4,0,0,27,0
576271, Rychnov nad Kněžnou, Obec: Dobruška,768,508,508,35,0,1,21,1,9,27,9,10,9,0,0,70,1,25,176,0,4,56,5,0,2,40,3
576271, Rychnov nad Kněžnou, Obec: Dobruška,60,37,37,3,0,0,9,0,0,5,0,2,0,0,0,2,0,1,13,0,0,0,0,0,0,2,0
576271, Rychnov nad Kněžnou, Obec: Dobruška,80,62,62,2,0,0,6,0,6,2,1,0,0,0,0,11,0,3,11,0,0,15,0,0,0,4,0
576271, Rychnov nad Kněžnou, Obec: Dobruška,267,219,219,15,1,0,12,0,7,6,1,3,4,0,0,28,0,12,84,0,1,32,0,0,0,11,1
576271, Rychnov nad Kněžnou, Obec: Dobruška,282,178,178,20,0,0,9,0,4,12,0,4,7,0,0,14,0,9,55,0,0,12,1,0,1,29,0
576271, Rychnov nad Kněžnou, Obec: Dobruška,314,196,196,19,0,0,14,0,15,7,0,5,4,1,0,15,0,15,60,0,0,21,0,2,0,15,1
576280, Rychnov nad Kněžnou, Obec: Dobřany,71,"73,20",70,10,0,0,7,0,0,2,2,0,0,0,0,3,1,6,29,0,0,7,0,0,0,3,0
576301, Rychnov nad Kněžnou, Obec: Doudleby nad Orlicí,747,445,445,45,2,0,28,1,13,39,4,3,6,0,0,41,1,13,151,2,4,8,1,2,2,77,2
576301, Rychnov nad Kněžnou, Obec: Doudleby nad Orlicí,787,514,514,50,3,1,42,4,22,32,2,7,11,0,0,39,0,14,181,0,1,30,0,1,2,69,2
548642, Rychnov nad Kněžnou, Obec: Hřibiny-Ledská,176,"64,23",174,19,0,0,13,0,7,20,1,1,2,1,0,19,0,5,54,0,3,11,1,2,0,14,1
576310, Rychnov nad Kněžnou, Obec: Chleny,130,"68,78",130,15,0,0,5,0,8,15,4,2,1,1,1,18,0,2,34,0,0,17,1,0,0,6,0
548791, Rychnov nad Kněžnou, Obec: Chlístov,58,"78,38",58,4,0,0,7,0,2,4,2,0,0,0,0,2,0,4,13,0,0,10,0,0,0,10,0
548782, Rychnov nad Kněžnou, Obec: Jahodov,57,"69,51",54,8,0,0,5,0,3,9,0,0,2,0,1,5,0,1,11,0,0,1,0,0,1,7,0
576328, Rychnov nad Kněžnou, Obec: Janov,73,"78,49",72,2,0,0,3,0,0,6,2,1,0,0,0,2,1,5,11,0,0,29,0,0,0,9,1
576336, Rychnov nad Kněžnou, Obec: Javornice,568,"70,30",562,74,0,1,42,0,23,31,8,4,12,0,0,71,0,15,205,0,6,27,0,0,0,42,1
576361, Rychnov nad Kněžnou, Obec: Kostelec nad Orlicí,965,654,654,122,0,0,45,0,22,38,4,6,11,1,0,76,1,37,189,1,3,21,1,0,0,47,5
576361, Rychnov nad Kněžnou, Obec: Kostelec nad Orlicí,1 003,526,526,59,1,1,35,0,13,31,8,1,13,1,0,58,0,23,171,0,7,20,2,1,0,75,0
576361, Rychnov nad Kněžnou, Obec: Kostelec nad Orlicí,702,426,426,54,0,0,33,1,10,26,7,9,7,0,3,45,2,19,120,2,2,17,3,1,0,62,1
576361, Rychnov nad Kněžnou, Obec: Kostelec nad Orlicí,617,409,409,65,0,1,27,0,19,19,2,1,7,0,0,47,0,16,121,0,0,26,5,1,0,48,1
576361, Rychnov nad Kněžnou, Obec: Kostelec nad Orlicí,483,314,313,44,1,0,17,0,6,23,4,2,5,0,1,28,1,14,114,0,1,18,2,1,0,30,1
576361, Rychnov nad Kněžnou, Obec: Kostelec nad Orlicí,864,577,575,52,1,0,41,0,13,60,3,1,5,0,0,59,0,19,198,0,4,25,3,2,0,87,0
576361, Rychnov nad Kněžnou, Obec: Kostelec nad Orlicí,343,224,224,31,0,0,17,1,7,18,3,5,3,0,2,21,0,9,69,0,0,8,0,0,3,24,2
576387, Rychnov nad Kněžnou, Obec: Kostelecké Horky,81,"65,85",80,2,0,0,9,0,6,1,5,2,0,0,1,13,0,0,19,0,0,11,0,0,0,11,0
576395, Rychnov nad Kněžnou, Obec: Kounov,141,"72,31",138,12,0,0,5,0,10,5,1,0,1,1,0,14,0,6,47,0,0,21,0,0,1,14,0
576409, Rychnov nad Kněžnou, Obec: Králova Lhota,127,"70,95",126,9,0,0,9,0,7,9,1,1,5,0,1,18,0,3,40,0,0,8,0,0,1,14,0
548685, Rychnov nad Kněžnou, Obec: Krchleby,50,"71,43",50,1,0,0,9,0,3,3,1,1,0,0,0,4,0,1,18,0,0,7,0,0,0,2,0
